국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률
그리스,공용,2013,5,2,봄,0,101,0.0,0.0,0.0,0.0,0.0,0.08004270767353643,0.0
그리스,공용,2013,6,2,여름,0,102,0.0,0.0,0.0,0.0,0.0,0.08004270767353643,0.0
그리스,공용,2013,7,3,여름,0,103,0.0,0.0,0.0,0.0,0.0,0.08004270767353643,0.0
그리스,공용,2013,8,3,여름,0,104,0.6931471805599453,0.0,0.0,0.0,0.2876820724517809,0.1541506798272583,0.0
그리스,공용,2013,9,3,가을,0,105,0.0,0.6931471805599453,0.0,0.6931471805599453,0.2876820724517809,0.08004270767353643,-100.0
그리스,공용,2013,10,4,가을,0,106,0.6931471805599453,0.0,0.0,0.0,0.5108256237659906,0.1541506798272583,0.0
그리스,공용,2013,11,4,가을,0,107,0.0,0.6931471805599453,0.6931471805599453,0.0,0.2876820724517809,0.1541506798272583,0.0
그리스,공용,2013,12,4,겨울,0,108,2.302585092994046,0.0,0.0,0.0,1.4663370687934272,0.6505875661411493,0.0
그리스,공용,2014,1,1,겨울,0,109,0.6931471805599453,2.302585092994046,0.6931471805599453,0.0,1.4663370687934272,0.6931471805599453,0.0
그리스,공용,2014,2,1,겨울,0,110,0.0,0.6931471805599453,0.0,0.0,1.4663370687934272,0.6931471805599453,0.0
그리스,공용,2014,3,1,봄,0,111,0.0,0.0,2.302585092994046,0.0,0.2876820724517809,0.6931471805599453,0.0
그리스,공용,2014,4,2,봄,0,112,0.6931471805599453,0.0,0.6931471805599453,0.0,0.2876820724517809,0.7339691750802004,0.0
그리스,공용,2014,5,2,봄,0,113,0.0,0.6931471805599453,0.0,0.0,0.2876820724517809,0.7339691750802004,0.0
그리스,공용,2014,6,2,여름,0,114,0.0,0.0,0.0,0.0,0.2876820724517809,0.7339691750802004,0.0
그리스,공용,2014,7,3,여름,0,115,0.0,0.0,0.6931471805599453,0.0,0.0,0.7339691750802004,0.0
그리스,공용,2014,8,3,여름,0,116,1.0986122886681098,0.0,0.0,0.6931471805599453,0.5108256237659906,0.7731898882334818,100.0
그리스,공용,2014,9,3,가을,0,117,0.0,1.0986122886681098,0.0,0.0,0.5108256237659906,0.7731898882334818,0.0
그리스,공용,2014,10,4,가을,0,118,0.0,0.0,0.0,0.6931471805599453,0.5108256237659906,0.7339691750802004,-100.0
그리스,공용,2014,11,4,가을,0,119,0.0,0.0,1.0986122886681098,0.0,0.0,0.7339691750802004,0.0
그리스,공용,2014,12,4,겨울,0,120,0.0,0.0,0.0,2.302585092994046,0.0,0.2876820724517809,-100.0
그리스,공용,2015,1,1,겨울,0,121,0.6931471805599453,0.0,0.0,0.6931471805599453,0.2876820724517809,0.2876820724517809,0.0
그리스,공용,2015,2,1,겨울,0,122,0.0,0.6931471805599453,0.0,0.0,0.2876820724517809,0.2876820724517809,0.0
그리스,공용,2015,3,1,봄,0,123,0.0,0.0,0.0,0.0,0.2876820724517809,0.2876820724517809,0.0
그리스,공용,2015,4,2,봄,0,124,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,0.22314355131420976,-100.0
그리스,공용,2015,5,2,봄,0,125,1.3862943611198906,0.0,0.0,0.0,0.6931471805599453,0.4054651081081644,0.0
그리스,공용,2015,6,2,여름,0,126,0.0,1.3862943611198906,0.0,0.0,0.6931471805599453,0.4054651081081644,0.0
그리스,공용,2015,7,3,여름,0,127,0.6931471805599453,0.0,0.0,0.0,0.8472978603872036,0.4595323293784402,0.0
그리스,공용,2015,8,3,여름,0,128,0.6931471805599453,0.6931471805599453,1.3862943611198906,1.0986122886681098,0.5108256237659906,0.4054651081081644,-50.0
그리스,공용,2015,9,3,가을,0,129,1.0986122886681098,0.6931471805599453,0.0,0.0,0.8472978603872036,0.5108256237659906,0.0
그리스,공용,2015,10,4,가을,0,130,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.0,0.8472978603872036,0.5596157879354227,0.0
그리스,공용,2015,11,4,가을,0,131,0.0,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.5596157879354227,0.0
그리스,공용,2015,12,4,겨울,0,132,0.6931471805599453,0.0,1.0986122886681098,0.0,0.5108256237659906,0.6061358035703156,0.0
그리스,공용,2016,1,1,겨울,0,133,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.6505875661411493,100.0
그리스,공용,2016,2,1,겨울,0,134,0.0,1.0986122886681098,0.0,0.0,0.6931471805599453,0.6505875661411493,0.0
그리스,공용,2016,3,1,봄,0,135,1.3862943611198906,0.0,0.6931471805599453,0.0,0.9808292530117263,0.7731898882334818,0.0
그리스,공용,2016,4,2,봄,0,136,0.0,1.3862943611198906,1.0986122886681098,0.0,0.6931471805599453,0.7731898882334818,0.0
그리스,공용,2016,5,2,봄,0,137,0.0,0.0,0.0,1.3862943611198906,0.6931471805599453,0.6505875661411493,-100.0
그리스,공용,2016,6,2,여름,0,138,0.0,0.0,1.3862943611198906,0.0,0.0,0.6505875661411493,0.0
그리스,공용,2016,7,3,여름,0,139,0.6931471805599453,0.0,0.0,0.6931471805599453,0.2876820724517809,0.6505875661411493,0.0
그리스,공용,2016,8,3,여름,0,140,1.3862943611198906,0.6931471805599453,0.0,0.6931471805599453,0.8472978603872036,0.7339691750802004,200.0
그리스,공용,2016,9,3,가을,0,141,0.0,1.3862943611198906,0.0,1.0986122886681098,0.8472978603872036,0.6505875661411493,-100.0
그리스,공용,2016,10,4,가을,0,142,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.8472978603872036,0.6505875661411493,0.0
그리스,공용,2016,11,4,가을,0,143,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.0,0.6931471805599453,0.7339691750802004,0.0
그리스,공용,2016,12,4,겨울,0,144,1.6094379124341003,1.0986122886681098,0.0,0.6931471805599453,1.2039728043259361,0.8472978603872036,300.0
그리스,공용,2017,1,1,겨울,0,145,1.0986122886681098,1.6094379124341003,0.6931471805599453,1.0986122886681098,1.2992829841302609,0.8472978603872036,0.0
그리스,공용,2017,2,1,겨울,0,146,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.0,1.2039728043259361,0.8823891801984738,0.0
그리스,공용,2017,3,1,봄,0,147,1.3862943611198906,0.6931471805599453,1.6094379124341003,1.3862943611198906,1.0986122886681098,0.8823891801984738,0.0
그리스,공용,2017,4,2,봄,0,148,0.6931471805599453,1.3862943611198906,1.0986122886681098,0.0,0.9808292530117263,0.9162907318741551,0.0
그리스,공용,2017,5,2,봄,0,149,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.9808292530117263,0.0
그리스,공용,2017,6,2,여름,0,150,0.0,1.0986122886681098,1.3862943611198906,0.0,0.6931471805599453,0.9808292530117263,0.0
그리스,공용,2017,7,3,여름,0,151,1.0986122886681098,0.0,0.6931471805599453,0.6931471805599453,0.8472978603872036,1.0116009116784799,100.0
그리스,공용,2017,8,3,여름,0,152,1.791759469228055,1.0986122886681098,1.0986122886681098,1.3862943611198906,1.2039728043259361,1.0704414117014134,66.66666666666666
그리스,공용,2017,9,3,가을,0,153,0.6931471805599453,1.791759469228055,0.0,0.0,1.2992829841302609,1.0986122886681098,0.0
그리스,공용,2017,10,4,가을,0,154,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.2039728043259361,1.0986122886681098,0.0
그리스,공용,2017,11,4,가을,0,155,0.0,0.6931471805599453,1.791759469228055,1.0986122886681098,0.5108256237659906,1.041453874828161,-100.0
그리스,공용,2017,12,4,겨울,0,156,1.0986122886681098,0.0,0.6931471805599453,1.6094379124341003,0.6931471805599453,0.9808292530117263,-50.0
그리스,공용,2018,1,1,겨울,0,157,2.0794415416798357,1.0986122886681098,0.6931471805599453,1.0986122886681098,1.3862943611198906,1.1260112628562242,250.0
그리스,공용,2018,2,1,겨울,0,158,1.3862943611198906,2.0794415416798357,0.0,0.6931471805599453,1.6094379124341003,1.1786549963416462,200.0
그리스,공용,2018,3,1,봄,0,159,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.3862943611198906,1.5404450409471488,1.1260112628562242,-66.66666666666666
그리스,공용,2018,4,2,봄,0,160,2.302585092994046,0.6931471805599453,2.0794415416798357,0.6931471805599453,1.6739764335716716,1.3217558399823195,800.0
그리스,공용,2018,5,2,봄,0,161,1.0986122886681098,2.302585092994046,1.3862943611198906,1.0986122886681098,1.6094379124341003,1.3217558399823195,0.0
그리스,공용,2018,6,2,여름,0,162,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0,1.7346010553881064,1.3862943611198906,0.0
그리스,공용,2018,7,3,여름,0,163,1.3862943611198906,1.3862943611198906,2.302585092994046,1.0986122886681098,1.2992829841302609,1.4069136483226263,50.0
그리스,공용,2018,8,3,여름,0,164,0.0,1.3862943611198906,1.0986122886681098,1.791759469228055,1.0986122886681098,1.2992829841302609,-100.0
그리스,공용,2018,9,3,가을,0,165,1.3862943611198906,0.0,1.3862943611198906,0.6931471805599453,1.0986122886681098,1.3437347467010947,200.0
그리스,공용,2018,10,4,가을,0,166,0.6931471805599453,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.8472978603872036,1.3437347467010947,0.0
그리스,공용,2018,11,4,가을,0,167,1.3862943611198906,0.6931471805599453,0.0,0.0,1.2039728043259361,1.4069136483226263,0.0
그리스,공용,2018,12,4,겨울,0,168,1.6094379124341003,1.3862943611198906,1.3862943611198906,1.0986122886681098,1.2992829841302609,1.4469189829363254,100.0
그리스,공용,2019,1,1,겨울,0,169,1.6094379124341003,1.6094379124341003,0.6931471805599453,2.0794415416798357,1.5404450409471488,1.3862943611198906,-42.857142857142854
그리스,공용,2019,2,1,겨울,0,170,0.0,1.6094379124341003,1.3862943611198906,1.3862943611198906,1.2992829841302609,1.3217558399823195,-100.0
그리스,공용,2019,3,1,봄,0,171,2.3978952727983707,0.0,1.6094379124341003,0.6931471805599453,1.7346010553881064,1.5040773967762742,900.0
그리스,공용,2019,4,2,봄,0,172,0.0,2.3978952727983707,1.6094379124341003,2.302585092994046,1.4663370687934272,1.3217558399823195,-100.0
그리스,공용,2019,5,2,봄,0,173,1.0986122886681098,0.0,0.0,1.0986122886681098,1.6094379124341003,1.3217558399823195,0.0
그리스,공용,2019,6,2,여름,0,174,0.6931471805599453,1.0986122886681098,2.3978952727983707,1.3862943611198906,0.6931471805599453,1.2762934659055623,-66.66666666666666
그리스,공용,2019,7,3,여름,0,175,1.791759469228055,0.6931471805599453,0.0,1.3862943611198906,1.2992829841302609,1.3217558399823195,66.66666666666666
그리스,공용,2019,8,3,여름,0,176,0.0,1.791759469228055,1.0986122886681098,0.0,1.0986122886681098,1.3217558399823195,0.0
그리스,공용,2019,9,3,가을,0,177,0.6931471805599453,0.0,0.6931471805599453,1.3862943611198906,1.0986122886681098,1.2762934659055623,-66.66666666666666
그리스,공용,2019,10,4,가을,0,178,1.0986122886681098,0.6931471805599453,1.791759469228055,0.6931471805599453,0.6931471805599453,1.2992829841302609,100.0
그리스,공용,2019,11,4,가을,0,179,1.3862943611198906,1.0986122886681098,0.0,1.3862943611198906,1.0986122886681098,1.2992829841302609,0.0
그리스,공용,2019,12,4,겨울,0,180,0.0,1.3862943611198906,0.6931471805599453,1.6094379124341003,0.9808292530117263,1.2039728043259361,-100.0
그리스,공용,2020,1,1,겨울,0,181,2.1972245773362196,0.0,1.0986122886681098,1.6094379124341003,1.5404450409471488,1.2992829841302609,100.0
그리스,공용,2020,2,1,겨울,0,182,0.0,2.1972245773362196,1.3862943611198906,0.0,1.2992829841302609,1.2992829841302609,0.0
그리스,공용,2020,3,1,봄,1,183,1.0986122886681098,0.0,0.0,2.3978952727983707,1.4663370687934272,1.0986122886681098,-80.0
그리스,공용,2020,4,2,봄,1,184,0.0,1.0986122886681098,2.1972245773362196,0.0,0.5108256237659906,1.0986122886681098,0.0
그리스,공용,2020,5,2,봄,1,185,0.0,0.0,0.0,1.0986122886681098,0.5108256237659906,1.041453874828161,-100.0
그리스,공용,2020,6,2,여름,1,186,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,1.0116009116784799,-100.0
그리스,공용,2020,7,3,여름,1,187,0.6931471805599453,0.0,0.0,1.791759469228055,0.2876820724517809,0.8823891801984738,-80.0
그리스,공용,2020,8,3,여름,1,188,0.0,0.6931471805599453,0.0,0.0,0.2876820724517809,0.8823891801984738,0.0
그리스,공용,2020,9,3,가을,1,189,1.0986122886681098,0.0,0.0,0.6931471805599453,0.6931471805599453,0.9162907318741551,100.0
그리스,공용,2020,10,4,가을,1,190,0.0,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.5108256237659906,0.8472978603872036,-100.0
그리스,공용,2020,11,4,가을,1,191,0.0,0.0,0.0,1.3862943611198906,0.5108256237659906,0.7339691750802004,-100.0
그리스,공용,2020,12,4,겨울,1,192,0.0,0.0,1.0986122886681098,0.0,0.0,0.7339691750802004,0.0
그리스,공용,2021,1,1,겨울,1,193,0.0,0.0,0.0,2.1972245773362196,0.0,0.3483066942682158,-100.0
그리스,공용,2021,2,1,겨울,1,194,0.6931471805599453,0.0,0.0,0.0,0.2876820724517809,0.4054651081081644,0.0
그리스,공용,2021,3,1,봄,1,195,0.0,0.6931471805599453,0.0,1.0986122886681098,0.2876820724517809,0.2876820724517809,-100.0
그리스,공용,2021,4,2,봄,1,196,0.0,0.0,0.0,0.0,0.2876820724517809,0.2876820724517809,0.0
그리스,공용,2021,5,2,봄,1,197,0.6931471805599453,0.0,0.6931471805599453,0.0,0.2876820724517809,0.3483066942682158,0.0
그리스,공용,2021,6,2,여름,1,198,0.0,0.6931471805599453,0.0,0.0,0.2876820724517809,0.3483066942682158,0.0
그리스,공용,2021,7,3,여름,1,199,0.0,0.0,0.0,0.6931471805599453,0.2876820724517809,0.2876820724517809,-100.0
그리스,공용,2021,8,3,여름,1,200,0.6931471805599453,0.0,0.6931471805599453,0.0,0.2876820724517809,0.3483066942682158,0.0
그리스,공용,2021,9,3,가을,1,201,0.6931471805599453,0.6931471805599453,0.0,1.0986122886681098,0.5108256237659906,0.2876820724517809,-50.0
그리스,공용,2021,10,4,가을,1,202,1.0986122886681098,0.6931471805599453,0.0,0.0,0.8472978603872036,0.4054651081081644,0.0
그리스,공용,2021,11,4,가을,1,203,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.0,1.0986122886681098,0.5596157879354227,0.0
그리스,공용,2021,12,4,겨울,1,204,0.0,1.3862943611198906,0.6931471805599453,0.0,0.9808292530117263,0.5596157879354227,0.0
그리스,공용,2022,1,1,겨울,1,205,1.0986122886681098,0.0,1.0986122886681098,0.0,0.9808292530117263,0.6505875661411493,0.0
그리스,공용,2022,2,1,겨울,1,206,0.6931471805599453,1.0986122886681098,1.3862943611198906,0.6931471805599453,0.6931471805599453,0.6505875661411493,0.0
그리스,공용,2022,3,1,봄,1,207,0.6931471805599453,0.6931471805599453,0.0,0.0,0.8472978603872036,0.6931471805599453,0.0
그리스,공용,2022,4,2,봄,1,208,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0.7339691750802004,0.0
그리스,공용,2022,5,2,봄,1,209,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.8472978603872036,0.7731898882334818,100.0
그리스,공용,2022,6,2,여름,1,210,0.0,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,0.7731898882334818,0.0
그리스,공용,2022,7,3,여름,0,211,0.6931471805599453,0.0,0.6931471805599453,0.0,0.6931471805599453,0.8109302162163288,0.0
그리스,공용,2022,8,3,여름,0,212,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.5108256237659906,0.8109302162163288,0.0
그리스,공용,2022,9,3,가을,0,213,0.6931471805599453,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.8109302162163288,0.0
그리스,공용,2022,10,4,가을,0,214,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.8472978603872036,0.8109302162163288,0.0
그리스,공용,2022,11,4,가을,0,215,0.6931471805599453,1.0986122886681098,0.6931471805599453,1.3862943611198906,0.8472978603872036,0.7339691750802004,-66.66666666666666
그리스,공용,2022,12,4,겨울,0,216,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.0,0.9808292530117263,0.8109302162163288,0.0
그리스,공용,2023,1,1,겨울,0,217,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.9808292530117263,0.8109302162163288,0.0
그리스,공용,2023,2,1,겨울,0,218,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.9808292530117263,0.8109302162163288,0.0
그리스,공용,2023,3,1,봄,0,219,1.0986122886681098,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.9808292530117263,0.8472978603872036,100.0
그리스,공용,2023,4,2,봄,0,220,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.8472978603872036,0.8472978603872036,0.0
그리스,공용,2023,5,2,봄,0,221,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.8472978603872036,0.8109302162163288,-50.0
그리스,공용,2023,6,2,여름,0,222,0.0,0.6931471805599453,1.0986122886681098,0.0,0.5108256237659906,0.8109302162163288,0.0
그리스,공용,2023,7,3,여름,0,223,0.0,0.0,0.6931471805599453,0.6931471805599453,0.2876820724517809,0.7731898882334818,-100.0
그리스,공용,2023,8,3,여름,0,224,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.2876820724517809,0.7731898882334818,0.0
그리스,공용,2023,9,3,가을,0,225,1.0986122886681098,0.6931471805599453,0.0,0.6931471805599453,0.6931471805599453,0.8109302162163288,100.0
그리스,공용,2023,10,4,가을,0,226,0.6931471805599453,1.0986122886681098,0.0,1.0986122886681098,0.8472978603872036,0.7731898882334818,-50.0
그리스,공용,2023,11,4,가을,0,227,1.0986122886681098,0.6931471805599453,0.6931471805599453,0.6931471805599453,0.9808292530117263,0.8109302162163288,100.0
그리스,공용,2023,12,4,겨울,0,228,0.0,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.7339691750802004,-100.0
그리스,공용,2024,1,1,겨울,0,229,1.0986122886681098,0.0,0.6931471805599453,1.0986122886681098,0.8472978603872036,0.7339691750802004,0.0
그리스,공용,2024,2,1,겨울,0,230,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.8472978603872036,0.7731898882334818,100.0
그리스,공용,2024,3,1,봄,0,231,1.0986122886681098,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,0.7731898882334818,0.0
그리스,공용,2024,4,2,봄,0,232,0.6931471805599453,1.0986122886681098,1.0986122886681098,0.6931471805599453,0.9808292530117263,0.7731898882334818,0.0
그리스,공용,2024,5,2,봄,0,233,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.6931471805599453,0.8472978603872036,0.7731898882334818,0.0
그리스,공용,2024,6,2,여름,0,234,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0.8109302162163288,0.0
그리스,공용,2024,7,3,여름,0,235,0.0,0.6931471805599453,0.6931471805599453,0.0,0.5108256237659906,0.8109302162163288,0.0
그리스,공용,2024,8,3,여름,0,236,0.0,0.0,0.6931471805599453,0.6931471805599453,0.2876820724517809,0.7731898882334818,-100.0
그리스,공용,2024,9,3,가을,0,237,1.0986122886681098,0.0,0.6931471805599453,1.0986122886681098,0.5108256237659906,0.7731898882334818,0.0
그리스,공용,2024,10,4,가을,0,238,1.0986122886681098,1.0986122886681098,0.0,0.6931471805599453,0.8472978603872036,0.8109302162163288,100.0
그리스,공용,2024,11,4,가을,0,239,0.6931471805599453,1.0986122886681098,0.0,1.0986122886681098,0.9808292530117263,0.7731898882334818,-50.0
그리스,공용,2024,12,4,겨울,0,240,0.0,0.6931471805599453,1.0986122886681098,0.0,0.6931471805599453,0.7731898882334818,0.0
그리스,공용,2025,1,1,겨울,0,241,0.6931471805599453,0.0,1.0986122886681098,1.0986122886681098,0.5108256237659906,0.7339691750802004,-50.0
그리스,공용,2025,2,1,겨울,0,242,0.6931471805599453,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.5108256237659906,0.6931471805599453,-50.0
그리스,공용,2025,3,1,봄,0,243,1.0986122886681098,0.6931471805599453,0.0,1.0986122886681098,0.8472978603872036,0.6931471805599453,0.0
그리스,공용,2025,4,2,봄,0,244,1.3862943611198906,1.0986122886681098,0.6931471805599453,0.6931471805599453,1.0986122886681098,0.7731898882334818,200.0
그리스,공용,2025,5,2,봄,0,245,1.3862943611198906,1.3862943611198906,0.6931471805599453,0.6931471805599453,1.2992829841302609,0.8472978603872036,200.0
그리스,관광,2005,1,1,겨울,0,1,5.58724865840025,0.0,0.0,0.0,5.58724865840025,5.58724865840025,0.0
그리스,관광,2005,2,1,겨울,0,2,5.308267697401205,5.58724865840025,0.0,0.0,5.457455587886334,5.457455587886334,0.0
그리스,관광,2005,3,1,봄,0,3,5.247024072160486,5.308267697401205,0.0,0.0,5.392111245834397,5.392111245834397,0.0
그리스,관광,2005,4,2,봄,0,4,5.3981627015177525,5.247024072160486,5.58724865840025,0.0,5.319752647268102,5.393627546352362,0.0
그리스,관광,2005,5,2,봄,0,5,5.697093486505405,5.3981627015177525,5.308267697401205,0.0,5.4652432378640174,5.462135451777431,0.0
그리스,관광,2005,6,2,여름,0,6,5.799092654460526,5.697093486505405,5.247024072160486,0.0,5.645446897643238,5.526780079339846,0.0
그리스,관광,2005,7,3,여름,0,7,5.676753802268282,5.799092654460526,5.3981627015177525,0.0,5.725761381374976,5.549631794828943,0.0
그리스,관광,2005,8,3,여름,0,8,5.19295685089021,5.676753802268282,5.697093486505405,0.0,5.588496319198405,5.511410582008745,0.0
그리스,관광,2005,9,3,가을,0,9,5.407171771460119,5.19295685089021,5.799092654460526,0.0,5.445299556896682,5.500350769466124,0.0
그리스,관광,2005,10,4,가을,0,10,5.662960480135946,5.407171771460119,5.676753802268282,0.0,5.43952753509956,5.517854422268135,0.0
그리스,관광,2005,11,4,가을,0,11,5.402677381872279,5.662960480135946,5.19295685089021,0.0,5.498533413218542,5.507915039860561,0.0
그리스,관광,2005,12,4,겨울,0,12,5.560681631015528,5.402677381872279,5.407171771460119,0.0,5.54777822617962,5.5124201732100975,0.0
그리스,관광,2006,1,1,겨울,0,13,5.5093883366279774,5.560681631015528,5.662960480135946,5.58724865840025,5.493061443340548,5.505670231955922,-7.518796992481203
그리스,관광,2006,2,1,겨울,0,14,5.342334251964811,5.5093883366279774,5.402677381872279,5.308267697401205,5.475067878292536,5.508037897530106,3.482587064676617
그리스,관광,2006,3,1,봄,0,15,5.799092654460526,5.342334251964811,5.560681631015528,5.247024072160486,5.568344503761097,5.554250740685237,74.07407407407408
그리스,관광,2006,4,2,봄,0,16,5.768320995793772,5.799092654460526,5.5093883366279774,5.3981627015177525,5.657156633316146,5.585686890161518,45.0
그리스,관광,2006,5,2,봄,0,17,5.808142489980444,5.768320995793772,5.342334251964811,5.697093486505405,5.791996831479057,5.596568390349052,11.784511784511785
그리스,관광,2006,6,2,여름,0,18,5.662960480135946,5.808142489980444,5.799092654460526,5.799092654460526,5.74833085091727,5.583496308781699,-12.76595744680851
그리스,관광,2006,7,3,여름,0,19,5.648974238161206,5.662960480135946,5.768320995793772,5.676753802268282,5.709322655031817,5.580986897176273,-2.7491408934707904
그리스,관광,2006,8,3,여름,0,20,5.811140992976701,5.648974238161206,5.808142489980444,5.19295685089021,5.71042701737487,5.62822045443378,86.03351955307262
그리스,관광,2006,9,3,가을,0,21,5.783825182329737,5.811140992976701,5.662960480135946,5.407171771460119,5.750453993965348,5.658320100579444,45.94594594594595
그리스,관광,2006,10,4,가을,0,22,5.7899601708972535,5.783825182329737,5.648974238161206,5.662960480135946,5.795044065934526,5.669593525363942,13.588850174216027
그리스,관광,2006,11,4,가을,0,23,5.793013608384144,5.7899601708972535,5.811140992976701,5.402677381872279,5.788940282996508,5.699607103245721,47.963800904977376
그리스,관광,2006,12,4,겨울,0,24,5.3471075307174685,5.793013608384144,5.783825182329737,5.560681631015528,5.66411721826377,5.685561928542673,-19.305019305019304
그리스,관광,2007,1,1,겨울,0,25,5.3706380281276624,5.3471075307174685,5.7899601708972535,5.5093883366279774,5.5254529391317835,5.676468373409486,-13.008130081300814
그리스,관광,2007,2,1,겨울,0,26,5.755742213586912,5.3706380281276624,5.793013608384144,5.342334251964811,5.5093883366279774,5.7065564015389265,51.442307692307686
그리스,관광,2007,3,1,봄,0,27,5.771441123130016,5.755742213586912,5.3471075307174685,5.799092654460526,5.648974238161206,5.704060213860875,-2.735562310030395
그리스,관광,2007,4,2,봄,0,28,5.655991810819852,5.771441123130016,5.3706380281276624,5.768320995793772,5.729016945834743,5.694573535570891,-10.658307210031348
그리스,관광,2007,5,2,봄,0,29,5.872117789475416,5.655991810819852,5.755742213586912,5.808142489980444,5.7704021619975965,5.700722241359607,6.626506024096386
그리스,관광,2007,6,2,여름,0,30,5.87493073085203,5.872117789475416,5.771441123130016,5.662960480135946,5.806138481293728,5.719491768361381,23.693379790940767
그리스,관광,2007,7,3,여름,0,31,5.981414211254481,5.87493073085203,5.655991810819852,5.648974238161206,5.910796644040527,5.749658343479135,39.57597173144876
그리스,관광,2007,8,3,여름,0,32,5.805134968916488,5.981414211254481,5.872117789475416,5.811140992976701,5.889800893331482,5.749127557904041,-0.6006006006006006
그리스,관광,2007,9,3,가을,0,33,5.762051382780177,5.805134968916488,5.87493073085203,5.783825182329737,5.854116355956759,5.74726758659594,-2.1604938271604937
그리스,관광,2007,10,4,가을,0,34,5.929589143389895,5.762051382780177,5.981414211254481,5.7899601708972535,5.834810737062605,5.760215316690604,15.030674846625766
그리스,관광,2007,11,4,가을,0,35,5.811140992976701,5.929589143389895,5.805134968916488,5.793013608384144,5.836758157347001,5.7617892939305575,1.834862385321101
그리스,관광,2007,12,4,겨울,0,36,5.4116460518550396,5.811140992976701,5.762051382780177,5.3471075307174685,5.740864149560733,5.765452301689294,6.698564593301436
그리스,관광,2008,1,1,겨울,0,37,5.579729825986222,5.4116460518550396,5.929589143389895,5.3706380281276624,5.61434391200896,5.778426017651967,23.364485981308412
그리스,관광,2008,2,1,겨울,0,38,5.442417710521793,5.579729825986222,5.811140992976701,5.755742213586912,5.480638923341991,5.756269500706959,-26.984126984126984
그리스,관광,2008,3,1,봄,0,39,5.529429087511423,5.442417710521793,5.4116460518550396,5.771441123130016,5.518790689306368,5.737915481025659,-21.5625
그리스,관광,2008,4,2,봄,0,40,5.641907070938114,5.529429087511423,5.579729825986222,5.655991810819852,5.541263545158426,5.736841078558622,-1.4035087719298245
그리스,관광,2008,5,2,봄,0,41,5.777652323222656,5.641907070938114,5.442417710521793,5.872117789475416,5.65482562992967,5.728204047808675,-9.03954802259887
그리스,관광,2008,6,2,여름,0,42,5.869296913133774,5.777652323222656,5.529429087511423,5.87493073085203,5.7672787862153285,5.7276617484461445,-0.5633802816901409
그리스,관광,2008,7,3,여름,0,43,6.075346031088684,5.869296913133774,5.641907070938114,5.981414211254481,5.915303186142418,5.738183901373533,9.873417721518987
그리스,관광,2008,8,3,여름,0,44,5.7899601708972535,6.075346031088684,5.777652323222656,5.805134968916488,5.918893854273146,5.736841078558622,-1.5105740181268883
그리스,관광,2008,9,3,가을,0,45,5.723585101952381,5.7899601708972535,5.869296913133774,5.762051382780177,5.87493073085203,5.733610927701591,-3.7854889589905363
그리스,관광,2008,10,4,가을,0,46,5.863631175598097,5.723585101952381,6.075346031088684,5.929589143389895,5.794029352503979,5.727119154835437,-6.4
