국적,목적,ds,prophet_pred,xgb_pred,lstm_pred,stacking_pred
남아프리카 공화국,유학연수,2026-04-01 08:57:27.303636,2.9621598173737507,,-0.6955827312893748,1.133288543042188
남아프리카 공화국,유학연수,2026-05-01 08:57:27.303636,1.983876256153447,,-0.7618861485024757,0.6109950538254857
남아프리카 공화국,유학연수,2026-06-01 08:57:27.303636,4.779260124581692,,-0.8019155560733195,1.9886722842541864
남아프리카 공화국,유학연수,2026-07-01 08:57:27.303636,6.083955468464919,,-0.537725744674292,2.7731148618953134
네덜란드,공용,2025-08-01 08:57:27.303636,17.456639547390804,,11.094651872286914,14.275645709838859
네덜란드,공용,2025-09-01 08:57:27.303636,16.07528353590196,,13.641924554604355,14.858604045253157
네덜란드,공용,2025-10-01 08:57:27.303636,14.394262653031413,,7.527487313136259,10.960874983083837
네덜란드,공용,2025-11-01 08:57:27.303636,11.096675774344176,,9.5052550477367,10.300965411040437
네덜란드,공용,2025-12-01 08:57:27.303636,15.790771166669122,,10.615829705112743,13.203300435890933
네덜란드,공용,2026-01-01 08:57:27.303636,14.815139856689708,,13.706241240093517,14.260690548391612
네덜란드,공용,2026-02-01 08:57:27.303636,12.248754477032463,,7.031238976541492,9.639996726786977
네덜란드,공용,2026-03-01 08:57:27.303636,16.415141161826583,,8.445895972004951,12.430518566915767
네덜란드,공용,2026-04-01 08:57:27.303636,18.009208911088763,,8.924519393233023,13.466864152160893
네덜란드,공용,2026-05-01 08:57:27.303636,19.517083826408154,,7.733599345898073,13.625341586153112
네덜란드,공용,2026-06-01 08:57:27.303636,14.278008541122206,,7.708902560708441,10.993455550915323
네덜란드,공용,2026-07-01 08:57:27.303636,12.504959807712067,,6.633118069030765,9.569038938371417
네덜란드,기타,2025-08-01 08:57:27.303636,1012.0189514463458,,934.9725609571452,973.4957562017455
네덜란드,기타,2025-09-01 08:57:27.303636,1017.2856882750989,,934.4769870559843,975.8813376655417
네덜란드,기타,2025-10-01 08:57:27.303636,1001.1249985959346,,1057.5183138616558,1029.3216562287953
네덜란드,기타,2025-11-01 08:57:27.303636,1003.8448044243872,,1123.7628660958585,1063.803835260123
네덜란드,기타,2025-12-01 08:57:27.303636,1072.0964278229487,,1119.9373594277054,1096.0168936253272
네덜란드,기타,2026-01-01 08:57:27.303636,1105.2264587391269,,1100.3945041932745,1102.8104814662006
네덜란드,기타,2026-02-01 08:57:27.303636,932.2009020588405,,1124.957754569956,1028.5793283143983
네덜란드,기타,2026-03-01 08:57:27.303636,1041.074537756264,,1134.8487789841843,1087.961658370224
네덜란드,기타,2026-04-01 08:57:27.303636,1079.8919892953645,,1112.8373435913652,1096.364666443365
네덜란드,기타,2026-05-01 08:57:27.303636,1121.8777858390872,,1088.800773646184,1105.3392797426357
네덜란드,기타,2026-06-01 08:57:27.303636,1076.7993989297154,,1061.5209999176875,1069.1601994237014
네덜란드,기타,2026-07-01 08:57:27.303636,1033.8330401290211,,1031.4553026057602,1032.6441713673908
네덜란드,관광,2025-08-01 08:57:27.303636,5538.400201319659,,4438.12662637681,4988.263413848234
네덜란드,관광,2025-09-01 08:57:27.303636,5436.618827811381,,4026.71634806588,4731.667587938631
네덜란드,관광,2025-10-01 08:57:27.303636,6560.200411319257,,4031.045435511218,5295.622923415238
네덜란드,관광,2025-11-01 08:57:27.303636,4893.831150656716,,3928.0309717200275,4410.931061188372
네덜란드,관광,2025-12-01 08:57:27.303636,3472.14492012616,,3892.668391541345,3682.4066558337527
네덜란드,관광,2026-01-01 08:57:27.303636,3176.714235417704,,3776.619408583677,3476.6668220006904
네덜란드,관광,2026-02-01 08:57:27.303636,3701.4998386788557,,3624.6242575074734,3663.062048093165
네덜란드,관광,2026-03-01 08:57:27.303636,5050.3513499060655,,3221.8653708101183,4136.108360358092
네덜란드,관광,2026-04-01 08:57:27.303636,7485.763031370342,,3424.9004990443327,5455.331765207337
네덜란드,관광,2026-05-01 08:57:27.303636,6620.384696745178,,3765.228251349337,5192.806474047257
네덜란드,관광,2026-06-01 08:57:27.303636,5190.360512572369,,3990.722018679934,4590.5412656261515
네덜란드,관광,2026-07-01 08:57:27.303636,7496.178195796794,,4078.6748939978743,5787.426544897335
네덜란드,상용,2025-08-01 08:57:27.303636,19.36629706480365,,19.91986535837607,19.64308121158986
네덜란드,상용,2025-09-01 08:57:27.303636,19.75508201544493,,25.032049466051156,22.393565740748045
네덜란드,상용,2025-10-01 08:57:27.303636,19.935457039893404,,20.227062366512982,20.081259703203195
네덜란드,상용,2025-11-01 08:57:27.303636,16.316623407200897,,19.01083474817026,17.66372907768558
네덜란드,상용,2025-12-01 08:57:27.303636,15.08776398570582,,19.814275261736274,17.451019623721045
네덜란드,상용,2026-01-01 08:57:27.303636,24.570193428916138,,24.41819504413887,24.494194236527505
네덜란드,상용,2026-02-01 08:57:27.303636,16.20735667390721,,19.36977085202485,17.788563762966028
네덜란드,상용,2026-03-01 08:57:27.303636,19.151506918580917,,17.94106569032278,18.546286304451847
네덜란드,상용,2026-04-01 08:57:27.303636,20.403214709544642,,18.347633260090316,19.37542398481748
네덜란드,상용,2026-05-01 08:57:27.303636,20.318123149092443,,17.874269588306426,19.096196368699434
네덜란드,상용,2026-06-01 08:57:27.303636,19.824196983777885,,16.786173685601064,18.305185334689476
네덜란드,상용,2026-07-01 08:57:27.303636,20.09098180722531,,16.17708266845919,18.13403223784225
네덜란드,유학연수,2025-08-01 08:57:27.303636,433.07439873195494,,10.001728243035217,221.5380634874951
네덜란드,유학연수,2025-09-01 08:57:27.303636,42.11997928343302,,72.58183516059037,57.3509072220117
네덜란드,유학연수,2025-10-01 08:57:27.303636,67.31279220586029,,82.10737330960205,74.71008275773117
네덜란드,유학연수,2025-11-01 08:57:27.303636,154.63106260745184,,23.616181591818997,89.12362209963541
네덜란드,유학연수,2025-12-01 08:57:27.303636,107.69394073722329,,10.94511693619176,59.31952883670752
네덜란드,유학연수,2026-01-01 08:57:27.303636,97.3228211338624,,49.42586020632733,73.37434067009487
네덜란드,유학연수,2026-02-01 08:57:27.303636,222.77570359136405,,29.435964341126123,126.10583396624509
네덜란드,유학연수,2026-03-01 08:57:27.303636,33.21888427096975,,10.307713975315295,21.763299123142524
네덜란드,유학연수,2026-04-01 08:57:27.303636,32.43193681162274,,4.092749019264886,18.262342915443813
네덜란드,유학연수,2026-05-01 08:57:27.303636,76.94437773588531,,2.7016187961152696,39.82299826600029
네덜란드,유학연수,2026-06-01 08:57:27.303636,50.464449725045675,,1.7274313806684845,26.09594055285708
네덜란드,유학연수,2026-07-01 08:57:27.303636,66.751350105154,,4.228105432162806,35.489727768658405
노르웨이,공용,2025-08-01 08:57:27.303636,1.5020178316553137,,0.9985545419257471,1.2502861867905304
노르웨이,공용,2025-09-01 08:57:27.303636,3.7986847079791772,,1.4895843244900764,2.644134516234627
노르웨이,공용,2025-10-01 08:57:27.303636,4.232572791148612,,1.8342606237480297,3.0334167074483207
노르웨이,공용,2025-11-01 08:57:27.303636,9.881018366761745,,1.8064736363606984,5.843746001561222
노르웨이,공용,2025-12-01 08:57:27.303636,2.433546992690635,,1.7885024580292144,2.1110247253599246
노르웨이,공용,2026-01-01 08:57:27.303636,4.079228133221125,,2.0205888659224946,3.04990849957181
노르웨이,공용,2026-02-01 08:57:27.303636,2.586184880266774,,2.275547276378201,2.4308660783224876
노르웨이,공용,2026-03-01 08:57:27.303636,3.002673916065792,,2.480730632627358,2.741702274346575
노르웨이,공용,2026-04-01 08:57:27.303636,4.5482996738097645,,2.66404222773572,3.606170950772742
노르웨이,공용,2026-05-01 08:57:27.303636,1.4050242914548048,,2.737479193903983,2.0712517426793937
노르웨이,공용,2026-06-01 08:57:27.303636,4.7513428257436425,,2.7302046765088677,3.7407737511262553
노르웨이,공용,2026-07-01 08:57:27.303636,4.13089834842065,,2.6702756582626157,3.4005870033416326
노르웨이,관광,2025-08-01 08:57:27.303636,987.4661940522427,,913.8858005888158,950.6759973205292
노르웨이,관광,2025-09-01 08:57:27.303636,1412.6276396020394,,858.2194698241983,1135.4235547131188
노르웨이,관광,2025-10-01 08:57:27.303636,1627.2097691438714,,986.3257079118823,1306.7677385278769
노르웨이,관광,2025-11-01 08:57:27.303636,1316.8360283402776,,1081.184041355215,1199.0100348477463
노르웨이,관광,2025-12-01 08:57:27.303636,874.1773419352202,,1067.1514794188374,970.6644106770289
노르웨이,관광,2026-01-01 08:57:27.303636,1017.3613892085439,,930.4264945614829,973.8939418850134
노르웨이,관광,2026-02-01 08:57:27.303636,1079.170193885512,,982.1588933944081,1030.66454363996
노르웨이,관광,2026-03-01 08:57:27.303636,1773.2595779092687,,911.105129075464,1342.1823534923665
노르웨이,관광,2026-04-01 08:57:27.303636,1608.0446852417122,,948.3243941528912,1278.1845396973017
노르웨이,관광,2026-05-01 08:57:27.303636,1393.7100097958253,,978.6679674862887,1186.188988641057
노르웨이,관광,2026-06-01 08:57:27.303636,1788.6611155198193,,998.7914688462057,1393.7262921830124
노르웨이,관광,2026-07-01 08:57:27.303636,1685.3473045622504,,999.5680680055591,1342.4576862839049
노르웨이,기타,2025-08-01 08:57:27.303636,76.86606799952071,,44.643361783809596,60.75471489166515
노르웨이,기타,2025-09-01 08:57:27.303636,55.60530091481633,,48.98019194059727,52.2927464277068
노르웨이,기타,2025-10-01 08:57:27.303636,62.98974555191867,,48.11051863997588,55.550132095947276
