country_kr,country_en,country_code,purpose_kr,purpose_en,purpose_code,ym,year,month,visitors,is_peak,lag_1,rolling_mean_3
멕시코,Mexico,30,기타,Other,3,2019-08,2019,8,689,1,491.0,507.0
멕시코,Mexico,30,기타,Other,3,2021-05,2021,5,307,0,245.0,228.66666666666663
멕시코,Mexico,30,기타,Other,3,2021-04,2021,4,245,0,217.0,222.0
멕시코,Mexico,30,기타,Other,3,2021-03,2021,3,217,0,224.0,238.3333333333333
멕시코,Mexico,30,기타,Other,3,2021-02,2021,2,224,0,225.0,263.0
멕시코,Mexico,30,기타,Other,3,2021-01,2021,1,225,0,266.0,247.0
멕시코,Mexico,30,기타,Other,3,2020-12,2020,12,266,1,298.0,206.3333333333333
멕시코,Mexico,30,기타,Other,3,2020-11,2020,11,298,0,177.0,158.0
멕시코,Mexico,30,기타,Other,3,2020-10,2020,10,177,0,144.0,139.33333333333334
멕시코,Mexico,30,기타,Other,3,2020-09,2020,9,144,0,153.0,115.0
멕시코,Mexico,30,유학연수,Study,4,2022-06,2022,6,12,0,7.0,8.666666666666666
멕시코,Mexico,30,기타,Other,3,2020-07,2020,7,121,1,71.0,52.66666666666666
멕시코,Mexico,30,기타,Other,3,2020-06,2020,6,71,0,48.0,98.66666666666669
멕시코,Mexico,30,기타,Other,3,2020-05,2020,5,48,0,39.0,257.6666666666667
멕시코,Mexico,30,기타,Other,3,2020-04,2020,4,39,0,209.0,427.3333333333333
멕시코,Mexico,30,기타,Other,3,2020-03,2020,3,209,0,525.0,511.3333333333333
멕시코,Mexico,30,기타,Other,3,2020-02,2020,2,525,0,548.0,495.3333333333333
멕시코,Mexico,30,기타,Other,3,2020-01,2020,1,548,0,461.0,474.3333333333333
멕시코,Mexico,30,기타,Other,3,2019-12,2019,12,461,1,477.0,484.0
멕시코,Mexico,30,기타,Other,3,2019-11,2019,11,477,0,485.0,554.6666666666666
멕시코,Mexico,30,기타,Other,3,2019-10,2019,10,485,0,490.0,556.6666666666666
멕시코,Mexico,30,기타,Other,3,2019-09,2019,9,490,0,689.0,554.3333333333334
멕시코,Mexico,30,관광,Tourism,5,2023-12,2023,12,1293,1,1678.0,1960.6666666666667
멕시코,Mexico,30,유학연수,Study,4,2022-05,2022,5,7,0,3.0,74.0
멕시코,Mexico,30,유학연수,Study,4,2019-04,2019,4,15,0,18.0,87.66666666666667
멕시코,Mexico,30,유학연수,Study,4,2022-03,2022,3,16,0,203.0,79.33333333333333
멕시코,Mexico,30,상용,Business,1,2024-11,2024,11,4,0,4.0,6.0
멕시코,Mexico,30,상용,Business,1,2024-10,2024,10,4,0,8.0,6.0
멕시코,Mexico,30,상용,Business,1,2024-09,2024,9,8,0,6.0,5.0
멕시코,Mexico,30,상용,Business,1,2024-08,2024,8,6,1,4.0,4.333333333333333
멕시코,Mexico,30,상용,Business,1,2024-07,2024,7,4,1,5.0,5.0
멕시코,Mexico,30,상용,Business,1,2024-06,2024,6,5,0,4.0,5.333333333333333
멕시코,Mexico,30,상용,Business,1,2024-05,2024,5,4,0,6.0,4.333333333333333
멕시코,Mexico,30,상용,Business,1,2024-04,2024,4,6,0,6.0,4.333333333333333
멕시코,Mexico,30,상용,Business,1,2024-03,2024,3,6,0,1.0,3.333333333333333
멕시코,Mexico,30,상용,Business,1,2024-12,2024,12,6,1,4.0,5.333333333333333
멕시코,Mexico,30,상용,Business,1,2024-02,2024,2,1,0,6.0,4.666666666666667
멕시코,Mexico,30,상용,Business,1,2023-12,2023,12,3,1,5.0,7.666666666666667
멕시코,Mexico,30,상용,Business,1,2023-11,2023,11,5,0,11.0,8.666666666666666
멕시코,Mexico,30,상용,Business,1,2023-10,2023,10,11,0,7.0,6.333333333333333
멕시코,Mexico,30,상용,Business,1,2023-09,2023,9,7,0,8.0,6.0
멕시코,Mexico,30,상용,Business,1,2023-08,2023,8,8,1,4.0,5.333333333333333
멕시코,Mexico,30,상용,Business,1,2023-07,2023,7,4,1,6.0,6.0
멕시코,Mexico,30,상용,Business,1,2023-06,2023,6,6,0,6.0,9.0
멕시코,Mexico,30,상용,Business,1,2023-05,2023,5,6,0,6.0,8.333333333333334
멕시코,Mexico,30,상용,Business,1,2023-04,2023,4,6,0,15.0,7.333333333333333
멕시코,Mexico,30,상용,Business,1,2024-01,2024,1,6,0,3.0,6.333333333333333
멕시코,Mexico,30,상용,Business,1,2023-03,2023,3,15,0,4.0,4.0
멕시코,Mexico,30,상용,Business,1,2025-01,2025,1,10,0,6.0,4.666666666666667
멕시코,Mexico,30,상용,Business,1,2025-03,2025,3,9,0,4.0,6.666666666666667
멕시코,Mexico,30,공용,Official,2,2020-06,2020,6,2,0,0.0,1.6666666666666667
멕시코,Mexico,30,공용,Official,2,2020-05,2020,5,0,0,3.0,3.0
멕시코,Mexico,30,공용,Official,2,2020-04,2020,4,3,0,2.0,7.0
멕시코,Mexico,30,공용,Official,2,2020-03,2020,3,2,0,4.0,6.666666666666667
멕시코,Mexico,30,공용,Official,2,2020-02,2020,2,4,0,15.0,7.666666666666667
멕시코,Mexico,30,공용,Official,2,2020-01,2020,1,15,0,1.0,5.666666666666667
멕시코,Mexico,30,공용,Official,2,2019-12,2019,12,1,1,7.0,9.333333333333334
멕시코,Mexico,30,공용,Official,2,2019-11,2019,11,7,0,9.0,11.0
멕시코,Mexico,30,공용,Official,2,2019-10,2019,10,9,0,12.0,9.333333333333334
멕시코,Mexico,30,상용,Business,1,2025-02,2025,2,4,0,10.0,6.666666666666667
멕시코,Mexico,30,공용,Official,2,2019-09,2019,9,12,0,12.0,6.333333333333333
멕시코,Mexico,30,공용,Official,2,2019-07,2019,7,4,1,3.0,7.666666666666667
멕시코,Mexico,30,공용,Official,2,2019-06,2019,6,3,0,13.0,7.0
멕시코,Mexico,30,공용,Official,2,2019-05,2019,5,13,0,7.0,5.0
멕시코,Mexico,30,공용,Official,2,2019-04,2019,4,7,0,1.0,5.0
멕시코,Mexico,30,공용,Official,2,2019-03,2019,3,1,0,7.0,
멕시코,Mexico,30,공용,Official,2,2019-02,2019,2,7,0,7.0,
멕시코,Mexico,30,공용,Official,2,2019-01,2019,1,7,0,,
멕시코,Mexico,30,상용,Business,1,2025-05,2025,5,9,0,8.0,7.0
멕시코,Mexico,30,상용,Business,1,2025-04,2025,4,8,0,9.0,7.666666666666667
멕시코,Mexico,30,공용,Official,2,2019-08,2019,8,12,1,4.0,6.666666666666667
멕시코,Mexico,30,상용,Business,1,2023-02,2023,2,4,0,3.0,5.333333333333333
멕시코,Mexico,30,상용,Business,1,2023-01,2023,1,3,0,5.0,6.666666666666667
멕시코,Mexico,30,상용,Business,1,2022-12,2022,12,5,1,8.0,6.333333333333333
멕시코,Mexico,30,상용,Business,1,2020-10,2020,10,0,0,0.0,0.0
멕시코,Mexico,30,상용,Business,1,2020-09,2020,9,0,0,0.0,0.3333333333333333
멕시코,Mexico,30,상용,Business,1,2020-08,2020,8,0,1,0.0,0.6666666666666666
멕시코,Mexico,30,상용,Business,1,2020-07,2020,7,0,1,1.0,0.6666666666666666
멕시코,Mexico,30,상용,Business,1,2020-06,2020,6,1,0,1.0,0.6666666666666666
멕시코,Mexico,30,상용,Business,1,2020-05,2020,5,1,0,0.0,0.6666666666666666
멕시코,Mexico,30,상용,Business,1,2020-04,2020,4,0,0,1.0,3.0
멕시코,Mexico,30,상용,Business,1,2020-03,2020,3,1,0,1.0,4.666666666666667
멕시코,Mexico,30,상용,Business,1,2020-02,2020,2,1,0,7.0,6.0
멕시코,Mexico,30,상용,Business,1,2020-11,2020,11,1,0,0.0,0.0
멕시코,Mexico,30,상용,Business,1,2020-01,2020,1,7,0,6.0,5.333333333333333
멕시코,Mexico,30,상용,Business,1,2019-11,2019,11,5,0,5.0,6.333333333333333
멕시코,Mexico,30,상용,Business,1,2019-10,2019,10,5,0,3.0,7.333333333333333
멕시코,Mexico,30,상용,Business,1,2019-09,2019,9,3,0,11.0,8.666666666666666
멕시코,Mexico,30,상용,Business,1,2019-08,2019,8,11,1,8.0,6.0
멕시코,Mexico,30,상용,Business,1,2019-07,2019,7,8,1,7.0,5.666666666666667
멕시코,Mexico,30,상용,Business,1,2019-06,2019,6,7,0,3.0,5.666666666666667
멕시코,Mexico,30,상용,Business,1,2019-05,2019,5,3,0,7.0,5.0
멕시코,Mexico,30,상용,Business,1,2019-04,2019,4,7,0,7.0,6.333333333333333
멕시코,Mexico,30,상용,Business,1,2019-03,2019,3,7,0,1.0,
멕시코,Mexico,30,상용,Business,1,2019-12,2019,12,6,1,5.0,4.333333333333333
멕시코,Mexico,30,상용,Business,1,2020-12,2020,12,1,1,1.0,0.3333333333333333
멕시코,Mexico,30,상용,Business,1,2021-01,2021,1,1,0,1.0,0.6666666666666666
멕시코,Mexico,30,상용,Business,1,2021-02,2021,2,0,0,1.0,1.0
멕시코,Mexico,30,상용,Business,1,2022-11,2022,11,8,0,7.0,4.333333333333333
멕시코,Mexico,30,상용,Business,1,2022-10,2022,10,7,0,4.0,3.333333333333333
멕시코,Mexico,30,상용,Business,1,2022-09,2022,9,4,0,2.0,2.6666666666666665
멕시코,Mexico,30,상용,Business,1,2022-08,2022,8,2,1,4.0,2.333333333333333
멕시코,Mexico,30,상용,Business,1,2022-07,2022,7,4,1,2.0,1.6666666666666667
멕시코,Mexico,30,상용,Business,1,2022-06,2022,6,2,0,1.0,1.3333333333333333
멕시코,Mexico,30,상용,Business,1,2022-05,2022,5,1,0,2.0,1.6666666666666667
멕시코,Mexico,30,상용,Business,1,2022-04,2022,4,2,0,1.0,1.6666666666666667
멕시코,Mexico,30,상용,Business,1,2022-03,2022,3,1,0,2.0,1.3333333333333333
멕시코,Mexico,30,상용,Business,1,2022-02,2022,2,2,0,2.0,1.3333333333333333
멕시코,Mexico,30,상용,Business,1,2022-01,2022,1,2,0,0.0,0.6666666666666666
멕시코,Mexico,30,상용,Business,1,2021-12,2021,12,0,1,2.0,0.6666666666666666
멕시코,Mexico,30,상용,Business,1,2021-11,2021,11,2,0,0.0,0.0
멕시코,Mexico,30,상용,Business,1,2021-10,2021,10,0,0,0.0,0.3333333333333333
멕시코,Mexico,30,상용,Business,1,2021-09,2021,9,0,0,0.0,0.6666666666666666
멕시코,Mexico,30,상용,Business,1,2021-08,2021,8,0,1,1.0,1.0
멕시코,Mexico,30,상용,Business,1,2021-07,2021,7,1,1,1.0,0.6666666666666666
멕시코,Mexico,30,상용,Business,1,2021-06,2021,6,1,0,1.0,0.6666666666666666
멕시코,Mexico,30,상용,Business,1,2021-05,2021,5,1,0,0.0,0.3333333333333333
멕시코,Mexico,30,상용,Business,1,2021-04,2021,4,0,0,1.0,0.6666666666666666
멕시코,Mexico,30,상용,Business,1,2021-03,2021,3,1,0,0.0,0.6666666666666666
멕시코,Mexico,30,공용,Official,2,2020-07,2020,7,0,1,2.0,1.6666666666666667
멕시코,Mexico,30,유학연수,Study,4,2022-04,2022,4,3,0,16.0,83.0
멕시코,Mexico,30,공용,Official,2,2020-08,2020,8,4,1,0.0,0.6666666666666666
멕시코,Mexico,30,공용,Official,2,2020-10,2020,10,2,0,2.0,2.0
멕시코,Mexico,30,유학연수,Study,4,2020-02,2020,2,135,0,65.0,70.33333333333333
멕시코,Mexico,30,유학연수,Study,4,2020-01,2020,1,65,0,62.0,56.66666666666666
멕시코,Mexico,30,유학연수,Study,4,2019-12,2019,12,62,1,84.0,45.0
멕시코,Mexico,30,유학연수,Study,4,2019-11,2019,11,84,0,24.0,95.33333333333331
멕시코,Mexico,30,유학연수,Study,4,2019-10,2019,10,24,0,27.0,114.33333333333331
멕시코,Mexico,30,유학연수,Study,4,2019-09,2019,9,27,0,235.0,121.0
멕시코,Mexico,30,유학연수,Study,4,2019-08,2019,8,235,1,81.0,65.33333333333333
멕시코,Mexico,30,유학연수,Study,4,2019-07,2019,7,81,1,47.0,43.333333333333336
멕시코,Mexico,30,유학연수,Study,4,2019-06,2019,6,47,0,68.0,33.666666666666664
멕시코,Mexico,30,유학연수,Study,4,2020-03,2020,3,26,0,135.0,87.33333333333333
멕시코,Mexico,30,유학연수,Study,4,2019-05,2019,5,68,0,15.0,80.0
멕시코,Mexico,30,유학연수,Study,4,2019-03,2019,3,18,0,207.0,
멕시코,Mexico,30,유학연수,Study,4,2019-02,2019,2,207,0,38.0,
멕시코,Mexico,30,유학연수,Study,4,2019-01,2019,1,38,0,,
멕시코,Mexico,30,공용,Official,2,2025-05,2025,5,6,0,19.0,10.333333333333334
멕시코,Mexico,30,공용,Official,2,2025-04,2025,4,19,0,7.0,8.0
멕시코,Mexico,30,공용,Official,2,2025-03,2025,3,7,0,5.0,9.0
멕시코,Mexico,30,공용,Official,2,2025-02,2025,2,5,0,12.0,11.0
멕시코,Mexico,30,공용,Official,2,2025-01,2025,1,12,0,10.0,9.666666666666666
멕시코,Mexico,30,공용,Official,2,2024-12,2024,12,10,1,11.0,9.333333333333334
멕시코,Mexico,30,상용,Business,1,2019-01,2019,1,11,0,,
멕시코,Mexico,30,공용,Official,2,2024-11,2024,11,11,0,8.0,7.0
멕시코,Mexico,30,유학연수,Study,4,2020-04,2020,4,1,0,26.0,75.33333333333333
멕시코,Mexico,30,유학연수,Study,4,2020-06,2020,6,1,0,0.0,9.0
멕시코,Mexico,30,유학연수,Study,4,2022-02,2022,2,203,0,30.0,14.666666666666666
멕시코,Mexico,30,유학연수,Study,4,2022-01,2022,1,30,0,5.0,5.666666666666667
멕시코,Mexico,30,유학연수,Study,4,2021-12,2021,12,5,1,9.0,11.666666666666666
멕시코,Mexico,30,유학연수,Study,4,2021-11,2021,11,9,0,3.0,62.333333333333336
멕시코,Mexico,30,유학연수,Study,4,2021-10,2021,10,3,0,23.0,67.33333333333333
멕시코,Mexico,30,유학연수,Study,4,2021-09,2021,9,23,0,161.0,60.0
멕시코,Mexico,30,유학연수,Study,4,2021-08,2021,8,161,1,18.0,8.666666666666666
멕시코,Mexico,30,유학연수,Study,4,2021-07,2021,7,18,1,1.0,3.0
멕시코,Mexico,30,유학연수,Study,4,2021-06,2021,6,1,0,7.0,3.6666666666666665
멕시코,Mexico,30,유학연수,Study,4,2020-05,2020,5,0,0,1.0,54.0
멕시코,Mexico,30,유학연수,Study,4,2021-05,2021,5,7,0,1.0,27.33333333333333
멕시코,Mexico,30,유학연수,Study,4,2021-03,2021,3,3,0,78.0,32.666666666666664
멕시코,Mexico,30,유학연수,Study,4,2021-02,2021,2,78,0,18.0,8.666666666666666
멕시코,Mexico,30,유학연수,Study,4,2021-01,2021,1,18,0,2.0,2.6666666666666665
멕시코,Mexico,30,유학연수,Study,4,2020-12,2020,12,2,1,6.0,2.6666666666666665
멕시코,Mexico,30,유학연수,Study,4,2020-11,2020,11,6,0,0.0,12.666666666666666
멕시코,Mexico,30,유학연수,Study,4,2020-10,2020,10,0,0,2.0,13.333333333333334
멕시코,Mexico,30,유학연수,Study,4,2020-09,2020,9,2,0,36.0,13.0
멕시코,Mexico,30,유학연수,Study,4,2020-08,2020,8,36,1,2.0,1.0
멕시코,Mexico,30,유학연수,Study,4,2020-07,2020,7,2,1,1.0,0.6666666666666666
멕시코,Mexico,30,유학연수,Study,4,2021-04,2021,4,1,0,3.0,33.0
멕시코,Mexico,30,공용,Official,2,2020-09,2020,9,2,0,4.0,2.0
멕시코,Mexico,30,공용,Official,2,2024-10,2024,10,8,0,9.0,5.333333333333333
멕시코,Mexico,30,공용,Official,2,2024-08,2024,8,4,1,3.0,7.666666666666667
멕시코,Mexico,30,공용,Official,2,2022-06,2022,6,3,0,3.0,3.6666666666666665
멕시코,Mexico,30,공용,Official,2,2022-05,2022,5,3,0,6.0,7.333333333333333
멕시코,Mexico,30,공용,Official,2,2022-04,2022,4,6,0,2.0,7.666666666666667
멕시코,Mexico,30,공용,Official,2,2022-03,2022,3,2,0,14.0,7.666666666666667
멕시코,Mexico,30,공용,Official,2,2022-02,2022,2,14,0,7.0,5.333333333333333
멕시코,Mexico,30,공용,Official,2,2022-01,2022,1,7,0,2.0,4.666666666666667
멕시코,Mexico,30,공용,Official,2,2021-12,2021,12,2,1,7.0,5.333333333333333
멕시코,Mexico,30,공용,Official,2,2021-11,2021,11,7,0,5.0,9.333333333333334
멕시코,Mexico,30,공용,Official,2,2021-10,2021,10,5,0,4.0,8.666666666666666
멕시코,Mexico,30,공용,Official,2,2022-07,2022,7,5,1,3.0,4.0
멕시코,Mexico,30,공용,Official,2,2021-09,2021,9,4,0,19.0,8.333333333333334
멕시코,Mexico,30,공용,Official,2,2021-07,2021,7,3,1,3.0,3.0
멕시코,Mexico,30,공용,Official,2,2021-06,2021,6,3,0,3.0,3.333333333333333
멕시코,Mexico,30,공용,Official,2,2021-05,2021,5,3,0,3.0,2.6666666666666665
멕시코,Mexico,30,공용,Official,2,2021-04,2021,4,3,0,4.0,2.6666666666666665
멕시코,Mexico,30,공용,Official,2,2021-03,2021,3,4,0,1.0,3.0
멕시코,Mexico,30,공용,Official,2,2021-02,2021,2,1,0,3.0,3.333333333333333
멕시코,Mexico,30,공용,Official,2,2021-01,2021,1,3,0,5.0,3.0
멕시코,Mexico,30,공용,Official,2,2020-12,2020,12,5,1,2.0,2.0
멕시코,Mexico,30,공용,Official,2,2020-11,2020,11,2,0,2.0,2.6666666666666665
멕시코,Mexico,30,공용,Official,2,2021-08,2021,8,19,1,3.0,3.0
멕시코,Mexico,30,공용,Official,2,2024-09,2024,9,9,0,4.0,5.333333333333333
멕시코,Mexico,30,공용,Official,2,2022-08,2022,8,7,1,5.0,3.6666666666666665
멕시코,Mexico,30,공용,Official,2,2022-10,2022,10,6,0,6.0,6.0
멕시코,Mexico,30,공용,Official,2,2024-07,2024,7,3,1,9.0,11.333333333333334
멕시코,Mexico,30,공용,Official,2,2024-06,2024,6,9,0,11.0,11.666666666666666
멕시코,Mexico,30,공용,Official,2,2024-05,2024,5,11,0,14.0,8.333333333333334
멕시코,Mexico,30,공용,Official,2,2024-04,2024,4,14,0,10.0,5.0
멕시코,Mexico,30,공용,Official,2,2024-03,2024,3,10,0,1.0,3.6666666666666665
멕시코,Mexico,30,공용,Official,2,2024-02,2024,2,1,0,4.0,6.666666666666667
멕시코,Mexico,30,공용,Official,2,2024-01,2024,1,4,0,6.0,7.0
멕시코,Mexico,30,공용,Official,2,2023-12,2023,12,6,1,10.0,8.0
멕시코,Mexico,30,공용,Official,2,2023-11,2023,11,10,0,5.0,5.666666666666667
멕시코,Mexico,30,공용,Official,2,2022-09,2022,9,6,0,7.0,5.0
멕시코,Mexico,30,공용,Official,2,2023-10,2023,10,5,0,9.0,7.666666666666667
멕시코,Mexico,30,공용,Official,2,2023-08,2023,8,3,1,11.0,6.666666666666667
멕시코,Mexico,30,공용,Official,2,2023-07,2023,7,11,1,3.0,5.333333333333333
멕시코,Mexico,30,공용,Official,2,2023-06,2023,6,3,0,6.0,7.666666666666667
멕시코,Mexico,30,공용,Official,2,2023-05,2023,5,6,0,7.0,6.333333333333333
멕시코,Mexico,30,공용,Official,2,2023-04,2023,4,7,0,10.0,8.0
멕시코,Mexico,30,공용,Official,2,2023-03,2023,3,10,0,2.0,6.666666666666667
멕시코,Mexico,30,공용,Official,2,2023-02,2023,2,2,0,12.0,8.0
멕시코,Mexico,30,공용,Official,2,2023-01,2023,1,12,0,6.0,6.0
멕시코,Mexico,30,공용,Official,2,2022-12,2022,12,6,1,6.0,6.0
멕시코,Mexico,30,공용,Official,2,2022-11,2022,11,6,0,6.0,6.333333333333333
멕시코,Mexico,30,공용,Official,2,2023-09,2023,9,9,0,3.0,5.666666666666667
멕시코,Mexico,30,상용,Business,1,2019-02,2019,2,1,0,11.0,
중 동,Middle East,31,공용,Official,2,2025-04,2025,4,59,0,78.0,63.0
중 동,Middle East,31,공용,Official,2,2025-05,2025,5,100,0,59.0,60.66666666666666
중 동,Middle East,31,공용,Official,2,2019-01,2019,1,75,0,,
중 동,Middle East,31,상용,Business,1,2019-03,2019,3,1494,0,1174.0,
중 동,Middle East,31,상용,Business,1,2019-02,2019,2,1174,0,931.0,
중 동,Middle East,31,상용,Business,1,2019-01,2019,1,931,0,,
중 동,Middle East,31,유학연수,Study,4,2019-01,2019,1,703,0,,
중 동,Middle East,31,유학연수,Study,4,2019-02,2019,2,2249,0,703.0,
중 동,Middle East,31,유학연수,Study,4,2019-03,2019,3,1291,0,2249.0,
중 동,Middle East,31,유학연수,Study,4,2019-04,2019,4,213,0,1291.0,1414.3333333333333
중 동,Middle East,31,유학연수,Study,4,2019-05,2019,5,327,0,213.0,1251.0
중 동,Middle East,31,유학연수,Study,4,2019-06,2019,6,494,0,327.0,610.3333333333334
중 동,Middle East,31,유학연수,Study,4,2019-07,2019,7,592,1,494.0,344.6666666666667
중 동,Middle East,31,유학연수,Study,4,2019-08,2019,8,2707,1,592.0,471.0
중 동,Middle East,31,유학연수,Study,4,2019-09,2019,9,1972,0,2707.0,1264.3333333333333
중 동,Middle East,31,유학연수,Study,4,2019-10,2019,10,323,0,1972.0,1757.0
중 동,Middle East,31,유학연수,Study,4,2019-11,2019,11,485,0,323.0,1667.3333333333333
중 동,Middle East,31,유학연수,Study,4,2019-12,2019,12,436,1,485.0,926.6666666666666
중 동,Middle East,31,유학연수,Study,4,2020-01,2020,1,1007,0,436.0,414.6666666666667
중 동,Middle East,31,유학연수,Study,4,2020-02,2020,2,1696,0,1007.0,642.6666666666666
중 동,Middle East,31,상용,Business,1,2019-04,2019,4,1210,0,1494.0,1199.6666666666667
중 동,Middle East,31,상용,Business,1,2019-05,2019,5,1195,0,1210.0,1292.6666666666667
중 동,Middle East,31,상용,Business,1,2019-06,2019,6,1353,0,1195.0,1299.6666666666667
중 동,Middle East,31,상용,Business,1,2019-07,2019,7,1091,1,1353.0,1252.6666666666667
중 동,Middle East,31,상용,Business,1,2021-01,2021,1,103,0,119.0,119.66666666666669
중 동,Middle East,31,상용,Business,1,2020-12,2020,12,119,1,105.0,112.33333333333331
중 동,Middle East,31,상용,Business,1,2020-11,2020,11,105,0,135.0,107.66666666666669
중 동,Middle East,31,상용,Business,1,2020-10,2020,10,135,0,97.0,76.66666666666667
중 동,Middle East,31,상용,Business,1,2020-09,2020,9,97,0,91.0,52.0
중 동,Middle East,31,상용,Business,1,2020-08,2020,8,91,1,42.0,25.666666666666668
중 동,Middle East,31,상용,Business,1,2020-07,2020,7,42,1,23.0,16.666666666666668
중 동,Middle East,31,상용,Business,1,2020-06,2020,6,23,0,12.0,39.66666666666666
중 동,Middle East,31,유학연수,Study,4,2020-03,2020,3,445,0,1696.0,1046.3333333333333
중 동,Middle East,31,상용,Business,1,2020-05,2020,5,12,0,15.0,421.6666666666667
중 동,Middle East,31,상용,Business,1,2020-03,2020,3,92,0,1158.0,1014.3333333333334
중 동,Middle East,31,상용,Business,1,2020-02,2020,2,1158,0,897.0,1050.6666666666667
중 동,Middle East,31,상용,Business,1,2020-01,2020,1,897,0,988.0,1307.6666666666667
중 동,Middle East,31,상용,Business,1,2019-12,2019,12,988,1,1267.0,1467.3333333333333
중 동,Middle East,31,상용,Business,1,2019-11,2019,11,1267,0,1668.0,1368.6666666666667
중 동,Middle East,31,상용,Business,1,2019-10,2019,10,1668,0,1467.0,1176.3333333333333
중 동,Middle East,31,상용,Business,1,2019-09,2019,9,1467,0,971.0,1138.3333333333333
중 동,Middle East,31,상용,Business,1,2019-08,2019,8,971,1,1091.0,1213.0
중 동,Middle East,31,상용,Business,1,2020-04,2020,4,15,0,92.0,715.6666666666666
중 동,Middle East,31,상용,Business,1,2021-02,2021,2,123,0,103.0,109.0
중 동,Middle East,31,유학연수,Study,4,2020-04,2020,4,13,0,445.0,1049.3333333333333
중 동,Middle East,31,유학연수,Study,4,2020-06,2020,6,56,0,16.0,158.0
중 동,Middle East,31,유학연수,Study,4,2022-05,2022,5,257,0,160.0,560.6666666666666
중 동,Middle East,31,유학연수,Study,4,2022-06,2022,6,447,0,257.0,229.3333333333333
중 동,Middle East,31,유학연수,Study,4,2022-07,2022,7,685,1,447.0,288.0
중 동,Middle East,31,유학연수,Study,4,2022-08,2022,8,3317,1,685.0,463.0
중 동,Middle East,31,유학연수,Study,4,2022-09,2022,9,2102,0,3317.0,1483.0
중 동,Middle East,31,유학연수,Study,4,2022-10,2022,10,363,0,2102.0,2034.6666666666667
중 동,Middle East,31,유학연수,Study,4,2022-11,2022,11,339,0,363.0,1927.3333333333333
중 동,Middle East,31,유학연수,Study,4,2022-12,2022,12,480,1,339.0,934.6666666666666
중 동,Middle East,31,유학연수,Study,4,2023-01,2023,1,1092,0,480.0,394.0
중 동,Middle East,31,유학연수,Study,4,2023-02,2023,2,2362,0,1092.0,637.0
중 동,Middle East,31,유학연수,Study,4,2023-03,2023,3,1378,0,2362.0,1311.3333333333333
중 동,Middle East,31,유학연수,Study,4,2023-04,2023,4,216,0,1378.0,1610.6666666666667
중 동,Middle East,31,유학연수,Study,4,2023-05,2023,5,343,0,216.0,1318.6666666666667
중 동,Middle East,31,유학연수,Study,4,2023-06,2023,6,462,0,343.0,645.6666666666666
중 동,Middle East,31,유학연수,Study,4,2023-07,2023,7,891,1,462.0,340.3333333333333
중 동,Middle East,31,유학연수,Study,4,2023-08,2023,8,2853,1,891.0,565.3333333333334
중 동,Middle East,31,유학연수,Study,4,2023-09,2023,9,2340,0,2853.0,1402.0
중 동,Middle East,31,유학연수,Study,4,2022-04,2022,4,160,0,271.0,637.3333333333334
중 동,Middle East,31,유학연수,Study,4,2022-03,2022,3,271,0,1251.0,579.6666666666666
중 동,Middle East,31,유학연수,Study,4,2022-02,2022,2,1251,0,390.0,194.3333333333333
중 동,Middle East,31,유학연수,Study,4,2022-01,2022,1,390,0,98.0,86.66666666666667
중 동,Middle East,31,유학연수,Study,4,2020-07,2020,7,119,1,56.0,28.33333333333333
중 동,Middle East,31,유학연수,Study,4,2020-08,2020,8,229,1,119.0,63.66666666666666
중 동,Middle East,31,유학연수,Study,4,2020-09,2020,9,212,0,229.0,134.66666666666666
중 동,Middle East,31,유학연수,Study,4,2020-10,2020,10,24,0,212.0,186.66666666666663
중 동,Middle East,31,유학연수,Study,4,2020-11,2020,11,68,0,24.0,155.0
중 동,Middle East,31,유학연수,Study,4,2020-12,2020,12,44,1,68.0,101.33333333333331
중 동,Middle East,31,유학연수,Study,4,2021-01,2021,1,90,0,44.0,45.333333333333336
중 동,Middle East,31,유학연수,Study,4,2021-02,2021,2,512,0,90.0,67.33333333333333
중 동,Middle East,31,유학연수,Study,4,2020-05,2020,5,16,0,13.0,718.0
중 동,Middle East,31,유학연수,Study,4,2021-03,2021,3,597,0,512.0,215.3333333333333
중 동,Middle East,31,유학연수,Study,4,2021-05,2021,5,280,0,658.0,589.0
중 동,Middle East,31,유학연수,Study,4,2021-06,2021,6,179,0,280.0,511.6666666666667
중 동,Middle East,31,유학연수,Study,4,2021-07,2021,7,223,1,179.0,372.3333333333333
중 동,Middle East,31,유학연수,Study,4,2021-08,2021,8,1383,1,223.0,227.3333333333333
중 동,Middle East,31,유학연수,Study,4,2021-09,2021,9,446,0,1383.0,595.0
중 동,Middle East,31,유학연수,Study,4,2021-10,2021,10,67,0,446.0,684.0
중 동,Middle East,31,유학연수,Study,4,2021-11,2021,11,95,0,67.0,632.0
중 동,Middle East,31,유학연수,Study,4,2021-12,2021,12,98,1,95.0,202.66666666666663
중 동,Middle East,31,유학연수,Study,4,2021-04,2021,4,658,0,597.0,399.6666666666667
중 동,Middle East,31,상용,Business,1,2021-03,2021,3,201,0,123.0,115.0
중 동,Middle East,31,상용,Business,1,2021-04,2021,4,292,0,201.0,142.33333333333334
중 동,Middle East,31,상용,Business,1,2021-05,2021,5,290,0,292.0,205.3333333333333
중 동,Middle East,31,공용,Official,2,2020-02,2020,2,17,0,31.0,67.0
