국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,국적_encoded,목적_encoded,계절_encoded,date,예측_Prophet,예측_SARIMAX,예측_ExponentialSmoothing,예측_LightGBM,예측_GradientBoosting,예측_RandomForest,예측_LSTM_CPU,예측_GRU_CPU,예측_DenseNN_CPU,예측_LSTM_GPU,예측_GRU_GPU,예측_BiLSTM_GPU,예측_Ensemble,정상화_예측값,실제대비_비율
터키,상용,2023,8,3,여름,0,224,17,13.0,13.0,19.0,15.333333333333334,14.083333333333334,-10.526315789473683,53,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,10.511748557904445,8.028627049337512,16.405915367701184,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5043.632804455305,5043.632804455305,296.68428261501793
키리바시,공용,2023,8,3,여름,0,224,2,3.0,8.0,1.0,1.6666666666666667,1.5,100.0,51,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,16.416963724646042,9.866239341288361,1.9501077057970297,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5042.987029618422,5042.987029618422,2521.493514809211
인도,관광,2023,8,3,여름,0,224,3498,3938.0,4262.0,2895.0,3759.0,3101.583333333333,20.82901554404145,41,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,3599.326117388566,3467.6032554776752,3555.958917764236,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5802.739491761388,5802.739491761388,1.6588734967871321
독일,공용,2023,8,3,여름,0,224,23,23.0,21.0,31.0,21.33333333333333,20.0,-25.806451612903224,8,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,11.407888458389545,14.04235481431518,22.937160378142913,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5044.65568411761,5044.65568411761,219.33285583120042
오스트레일리아,공용,2023,8,3,여름,0,224,69,88.0,80.0,34.0,62.333333333333336,44.16666666666666,102.94117647058825,32,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,60.468142697843426,75.07408847658861,64.14287992523333,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5055.4944714715275,5055.4944714715275,73.26803581842793
영국,공용,2023,8,3,여름,0,224,24,17.0,19.0,14.0,19.0,16.916666666666668,71.42857142857143,31,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,19.918372702941795,26.222290202919844,20.90652119281653,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5045.928552974836,5045.928552974836,210.24702304061816
불가리아,상용,2023,8,3,여름,0,224,0,0.0,0.0,1.0,0.0,0.5,-100.0,21,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,5.026065432554617,1.2409647486826634,0.0,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5041.489394570424,5041.489394570424,inf
네덜란드,유학연수,2023,8,3,여름,0,224,390,55.0,56.0,456.0,160.33333333333334,88.0,-14.473684210526317,2,3,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,201.98842930072686,235.17883411787804,331.266991363212,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5097.303803635618,5097.303803635618,13.070009752911842
필리핀,상용,2023,8,3,여름,0,224,340,416.0,669.0,217.0,392.0,355.75,56.68202764976959,59,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,613.9605856774991,396.32225655995325,357.9994851911591,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5136.6924927016125,5136.6924927016125,15.107919096181213
이란,상용,2023,8,3,여름,0,224,40,44.0,37.0,49.0,43.0,44.66666666666666,-18.367346938775512,37,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,28.750192292748885,32.332694568267605,40.04490492299448,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5048.44212617217,5048.44212617217,126.21105315430425
키리바시,유학연수,2023,8,3,여름,0,224,0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,51,3,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,7.905612925085147,4.038344416665316,0.5194265637827936,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5041.916344781394,5041.916344781394,inf
몽골,관광,2023,8,3,여름,0,224,7691,8958.0,8808.0,4824.0,9421.333333333334,9044.083333333334,59.43200663349917,13,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,6815.892438826333,7903.606326249995,7419.569318790992,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,6637.962844217157,6637.962844217157,0.8630818936701543
그리스,관광,2023,8,3,여름,0,224,521,476.0,412.0,377.0,464.0,429.6666666666667,38.196286472148536,0,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,511.26929461299903,524.3216985808276,481.08201729702995,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5149.757578890453,5149.757578890453,9.884371552572848
그리스,상용,2023,8,3,여름,0,224,23,13.0,11.0,20.0,14.666666666666666,11.5,15.0,0,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,16.513524319273937,19.709208972749423,22.30940528759718,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5045.343073579031,5045.343073579031,219.3627423295231
덴마크,상용,2023,8,3,여름,0,224,23,9.0,14.0,7.0,16.0,12.75,228.57142857142856,7,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,0.0,18.488339406546395,22.569840237765856,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5044.262483882127,5044.262483882127,219.3157601687881
인도,공용,2023,8,3,여름,0,224,44,72.0,62.0,18.0,61.66666666666666,42.5,144.44444444444443,41,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,60.468142697843426,71.34095991336196,52.2256578984539,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5054.270927741803,5054.270927741803,114.86979381231369
이란,유학연수,2023,8,3,여름,0,224,62,25.0,13.0,51.0,35.333333333333336,22.416666666666668,21.568627450980397,37,3,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,39.70678301907613,43.27816841373583,61.7400831398383,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5051.650617750347,5051.650617750347,81.47823577016689
스웨덴,상용,2023,8,3,여름,0,224,22,19.0,11.0,16.0,18.0,15.5,37.5,25,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,19.9318501775335,23.50713861234747,22.210359146657517,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5045.829020569747,5045.829020569747,229.35586457135213
인도,상용,2023,8,3,여름,0,224,1773,1757.0,1949.0,1357.0,1745.0,1593.9166666666667,30.655858511422256,41,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,1716.5693580455606,1768.2354744522022,1763.5360171523153,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5418.272153577274,5418.272153577274,3.055991062367329
홍콩,관광,2023,8,3,여름,0,224,42213,38973.0,28111.0,1679.0,37514.0,25159.916666666668,2414.175104228708,60,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,16721.785530386067,15949.261345218405,17733.535,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,8663.596618380965,8663.596618380965,0.20523527392938112
독일,관광,2023,8,3,여름,0,224,9760,9806.0,9716.0,5326.0,8927.666666666666,7760.583333333333,83.25197146075854,8,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,8379.215669066596,9264.032925003903,10108.944450396826,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,7048.5054242538035,7048.5054242538035,0.7221829328128897
덴마크,유학연수,2023,8,3,여름,0,224,154,24.0,20.0,155.0,62.0,30.5,-0.6451612903225806,7,3,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,84.20326196785265,91.49517938299171,145.08604629798282,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5064.586156518643,5064.586156518643,32.8869230942769
이탈리아,관광,2023,8,3,여름,0,224,6381,3229.0,3026.0,1771.0,4072.0,2768.083333333333,260.30491247882554,40,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,15574.614822412981,6064.00441802648,4045.979891937259,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,6768.419741405763,6768.419741405763,1.0607145810070149
뉴질랜드,상용,2023,8,3,여름,0,224,10,17.0,17.0,24.0,14.333333333333334,24.0,-58.333333333333336,4,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,8.540951885442075,1.0545600889484255,10.185949809676792,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5042.496854903509,5042.496854903509,504.24968549035094
캐나다,관광,2023,8,3,여름,0,224,12344,14550.0,15931.0,4613.0,12930.333333333334,10939.583333333334,167.5915889876436,48,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,8803.451084950682,10169.272181073404,12219.150226190477,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,7309.410992928622,7309.410992928622,0.5921428218509901
네덜란드,공용,2023,8,3,여름,0,224,10,12.0,8.0,19.0,9.0,6.5,-47.368421052631575,2,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,8.540951885442075,0.0,10.474191828873352,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5042.440602049095,5042.440602049095,504.2440602049095
불가리아,공용,2023,8,3,여름,0,224,3,0.0,4.0,3.0,1.3333333333333333,1.8333333333333333,0.0,21,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,7.905612925085147,4.038344416665316,1.7721545883855574,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5042.015536814243,5042.015536814243,1680.6718456047477
중동,유학연수,2023,8,3,여름,0,224,2853,891.0,343.0,3317.0,1402.0,1073.4166666666667,-13.988543864938196,45,3,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,1733.5762203311515,2134.263057392559,1808.1834482461345,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5450.293747248394,5450.293747248394,1.910372852172588
칠레,공용,2023,8,3,여름,0,224,1,3.0,1.0,1.0,1.3333333333333333,0.5,0.0,46,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,7.905612925085147,4.038344416665316,0.8633818288804833,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5041.943579441499,5041.943579441499,5041.943579441499
사우디아라비아,관광,2023,8,3,여름,0,224,1100,2254.0,1521.0,906.0,1609.6666666666667,1115.3333333333333,21.41280353200883,23,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,1487.3084478592946,1351.5819831987674,1158.951279354606,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5325.140519654585,5325.140519654585,4.841036836049622
스위스,유학연수,2023,8,3,여름,0,224,126,19.0,34.0,139.0,56.0,37.75,-9.352517985611511,26,3,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,65.87934144351955,76.51087046396925,121.646840609718,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5060.486268924611,5060.486268924611,40.16258943590961
이란,공용,2023,8,3,여름,0,224,2,2.0,2.0,14.0,3.0,2.833333333333333,-85.71428571428571,37,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,5.026065432554617,2.5000536514269727,2.2945431739525923,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5041.765491050421,5041.765491050421,2520.8827455252103
불가리아,관광,2023,8,3,여름,0,224,223,272.0,350.0,139.0,237.0,212.91666666666663,60.431654676258994,21,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,259.5496186808133,245.2091651527399,230.06713451836575,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5093.562226310325,5093.562226310325,22.841086216638228
태국,상용,2023,8,3,여름,0,224,70,73.0,86.0,52.0,71.0,74.75,34.61538461538461,52,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,78.01117679159941,90.47576173264937,65.90060384564366,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5057.86115288134,5057.86115288134,72.25515932687628
말레이시아,상용,2023,8,3,여름,0,224,62,73.0,95.0,48.0,69.0,72.91666666666667,29.166666666666668,11,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,67.55184473716851,69.75745229385757,61.872774997267946,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5055.349164541497,5055.349164541497,81.53788975066931
몽골,공용,2023,8,3,여름,0,224,175,130.0,235.0,133.0,165.66666666666666,198.66666666666663,31.57894736842105,13,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,178.23943529745986,185.23249635581487,172.52017834441992,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5079.536826046612,5079.536826046612,29.025924720266353
베트남,유학연수,2023,8,3,여름,0,224,4907,4317.0,2059.0,5951.0,4615.333333333333,4027.25,-17.543270038648966,19,3,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,5102.526074262359,4737.427738673657,5097.706918985426,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,6111.942185476466,6111.942185476466,1.245555774501012
멕시코,관광,2023,8,3,여름,0,224,1638,2555.0,1402.0,498.0,1837.6666666666667,1224.6666666666667,228.91566265060243,12,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,5443.467994747497,1946.6323994795537,1813.3613971934928,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5663.463229570553,5663.463229570553,3.457547759200582
나이지리아,관광,2023,8,3,여름,0,224,88,75.0,87.0,64.0,73.33333333333333,74.83333333333333,37.5,1,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,78.01117679159941,85.86214516334974,86.3425156413453,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5059.133808603868,5059.133808603868,57.490156915953044
벨기에,상용,2023,8,3,여름,0,224,16,15.0,14.0,12.0,14.666666666666666,13.333333333333334,33.33333333333333,20,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,17.336968212326706,18.144121951791433,17.27360874831794,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5044.877323896632,5044.877323896632,315.3048327435395
칠레,상용,2023,8,3,여름,0,224,9,9.0,11.0,9.0,8.0,8.25,0.0,46,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,8.825617412765814,6.608108853723381,8.720555024723753,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5042.814661023753,5042.814661023753,560.3127401137504
말레이시아,유학연수,2023,8,3,여름,0,224,688,128.0,53.0,598.0,291.0,158.33333333333334,15.050167224080267,11,3,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,353.49862292441634,520.1245369473811,677.3734132395382,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5155.339007497482,5155.339007497482,7.493225301595178
네덜란드,관광,2023,8,3,여름,0,224,3715,5688.0,3207.0,1467.0,3919.0,2546.75,153.2379004771643,2,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,4344.184393568653,3858.388770790797,3690.888707524449,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5888.268234572468,5888.268234572468,1.5849981788889551
멕시코,상용,2023,8,3,여름,0,224,8,4.0,6.0,2.0,6.0,6.333333333333333,300.0,12,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,0.0,10.349211644709166,6.641250758872563,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5042.390933330198,5042.390933330198,630.2988666662748
이란,관광,2023,8,3,여름,0,224,150,144.0,201.0,145.0,142.66666666666666,140.91666666666666,3.4482758620689653,37,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,130.7028878373849,149.8339092672063,148.95972781877114,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5072.110466743905,5072.110466743905,33.8140697782927
요르단,유학연수,2023,8,3,여름,0,224,19,3.0,1.0,17.0,8.0,4.666666666666667,11.76470588235294,33,3,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,16.11991600510842,19.33923089935719,18.072269089937507,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5044.955765018304,5044.955765018304,265.52398763254234
중동,상용,2023,8,3,여름,0,224,1019,1173.0,1060.0,835.0,1067.3333333333333,921.4166666666666,22.03592814371257,45,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,1081.6366501005145,1001.15531587531,991.703297068397,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5260.817526133036,5260.817526133036,5.162725737127611
콜롬비아,공용,2023,8,3,여름,0,224,14,8.0,7.0,5.0,10.666666666666666,5.5,180.0,49,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,17.336968212326706,11.642410948619553,11.975780922944491,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5043.970307324219,5043.970307324219,360.28359338030134
독일,유학연수,2023,8,3,여름,0,224,1365,195.0,189.0,1379.0,572.3333333333334,311.25,-1.015228426395939,8,3,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,832.7728990540131,1025.3105751721669,1094.2445833333334,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5255.5321654359905,5255.5321654359905,3.8502067146051213
캐나다,공용,2023,8,3,여름,0,224,33,35.0,59.0,12.0,33.666666666666664,29.33333333333333,175.0,48,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,34.94155249447197,33.399180358737496,34.06136257339318,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5048.426864785988,5048.426864785988,152.98263226624206
칠레,관광,2023,8,3,여름,0,224,359,1386.0,367.0,124.0,690.6666666666666,395.0833333333333,189.51612903225808,46,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,849.2412406958222,508.91252995864954,554.0856641773292,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5175.046779572283,5175.046779572283,14.415172087945079
홍콩,상용,2023,8,3,여름,0,224,44,44.0,50.0,33.0,39.0,55.5,33.33333333333333,60,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,4455.797433083848,46.70529099602965,42.936969204352074,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5320.425884768847,5320.425884768847,120.91877010838289
키리바시,관광,2023,8,3,여름,0,224,3,15.0,8.0,2.0,7.0,4.0,50.0,51,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,16.416963724646042,10.256353133732068,4.0888320443386235,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5043.185628214218,5043.185628214218,1681.061876071406
프랑스,관광,2023,8,3,여름,0,224,12930,10844.0,11209.0,5592.0,10489.666666666666,7959.25,131.22317596566523,57,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,9778.788788498761,9924.395824681058,11728.868214285714,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,7311.8617993719035,7311.8617993719035,0.565495885488933
칠레,유학연수,2023,8,3,여름,0,224,31,12.0,9.0,43.0,15.666666666666666,10.666666666666666,-27.906976744186046,46,3,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,10.452802236337378,6.5200611446141705,31.539502280897242,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5044.714370528483,5044.714370528483,162.73272162995107
요르단,공용,2023,8,3,여름,0,224,6,1.0,6.0,3.0,3.0,2.6666666666666665,100.0,33,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,16.416963724646042,9.866239341288361,6.389738751388597,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5043.338563247321,5043.338563247321,840.5564272078868
스페인,공용,2023,8,3,여름,0,224,14,12.0,9.0,8.0,11.666666666666666,9.333333333333334,75.0,27,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,17.336968212326706,12.855521231643921,13.65651015984415,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5044.194353810357,5044.194353810357,360.29959670073976
벨기에,관광,2023,8,3,여름,0,224,1109,2555.0,1282.0,579.0,1525.0,1024.0833333333333,91.53713298791018,20,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,1389.365312809914,1401.3534758208841,1357.686643029393,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5338.6202534872,5338.6202534872,4.8139046469677185
베트남,상용,2023,8,3,여름,0,224,424,544.0,565.0,628.0,515.0,570.3333333333334,-32.48407643312102,19,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,538.1424251552165,492.2681303278289,467.58061558418063,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5147.928060792053,5147.928060792053,12.141339766018993
스위스,공용,2023,8,3,여름,0,224,1,3.0,3.0,2.0,1.3333333333333333,1.8333333333333333,-50.0,26,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,5.026065432554617,1.7845337181247336,1.33901934634928,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5041.636178691511,5041.636178691511,5041.636178691511
이탈리아,상용,2023,8,3,여름,0,224,40,34.0,40.0,34.0,34.333333333333336,35.583333333333336,17.647058823529413,40,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,35.96450046524554,38.83227260964104,40.44122297518883,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5049.401972045074,5049.401972045074,126.23504930112685
스위스,관광,2023,8,3,여름,0,224,1517,3386.0,1572.0,811.0,2041.3333333333333,1381.5833333333333,87.05302096177559,26,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,1648.3936905287867,1893.7144611918966,2066.7743877987537,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5447.523473421559,5447.523473421559,3.590984491378747
스웨덴,공용,2023,8,3,여름,0,224,1,8.0,3.0,7.0,3.333333333333333,5.25,-85.71428571428571,25,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,5.026065432554617,1.9390237026721227,1.2411056871004111,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5041.640010225315,5041.640010225315,5041.640010225315
필리핀,공용,2023,8,3,여름,0,224,168,194.0,162.0,133.0,210.66666666666663,154.66666666666666,26.31578947368421,59,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,424.1003429604109,204.80361939298902,176.34399840764246,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5096.3394831643545,5096.3394831643545,30.335354066454492
이라크,상용,2023,8,3,여름,0,224,104,89.0,78.0,88.0,90.66666666666669,82.33333333333333,18.181818181818183,36,2,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,103.14917493353637,92.26794287141253,105.44058405435693,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5062.663326534154,5062.663326534154,48.67945506282841
캐나다,유학연수,2023,8,3,여름,0,224,182,40.0,43.0,193.0,82.66666666666667,49.91666666666666,-5.699481865284974,48,3,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,121.40447335912643,106.62903172544175,164.25771629895058,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5069.5135396102805,5069.5135396102805,27.854469997858683
벨기에,공용,2023,8,3,여름,0,224,4,8.0,7.0,2.0,6.0,4.083333333333333,100.0,20,0,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,16.416963724646042,10.349211644709166,4.30830477371303,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5043.209969232152,5043.209969232152,1260.802492308038
폴란드,관광,2023,8,3,여름,0,224,1982,2003.0,1845.0,641.0,1897.3333333333333,1399.0,209.204368174727,56,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,8354.484725635657,2024.5361180591376,1878.0650107159352,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5852.412524883317,5852.412524883317,2.952781294088455
인도,유학연수,2023,8,3,여름,0,224,444,141.0,70.0,397.0,227.66666666666663,163.58333333333334,11.838790931989925,41,3,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,302.1604551682761,383.95176184426913,462.27478773714023,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5124.957517473362,5124.957517473362,11.54269711142649
아르헨티나,관광,2023,8,3,여름,0,224,202,330.0,382.0,128.0,247.0,252.0,57.8125,29,1,3,2023-08-01,7466.418466417375,7283.015387993501,5059.093917993274,259.5496186808133,235.97811858589301,228.68047723709103,1526.2612704918033,2304.17699795082,4381.772028688524,2113.4313524590166,1936.9608094262296,3952.34631147541,5092.760240447453,5092.760240447453,25.211684358650757
