국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,국적_encoded,목적_encoded,계절_encoded,예측_Prophet,예측_SARIMAX,예측_ExponentialSmoothing,예측_LightGBM,예측_GradientBoosting,예측_RandomForest,예측_LSTM_CPU,예측_GRU_CPU,예측_DenseNN_CPU,예측_LSTM_GPU,예측_GRU_GPU,예측_BiLSTM_GPU,예측_평균,최고모델_예측
그리스,공용,2023,4,2,봄,0,220,1,2.0,2.0,1.0,1.3333333333333333,1.3333333333333333,0.0,0,0,2,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,14.152952172880065,3.365251273337904,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2687.281807721788,14.152952172880065
그리스,공용,2023,5,2,봄,0,221,1,1.0,1.0,2.0,1.3333333333333333,1.25,-50.0,0,0,2,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,14.152952172880065,3.3541021011718444,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2687.280878624107,14.152952172880065
그리스,공용,2023,8,3,여름,0,224,1,0.0,1.0,1.0,0.3333333333333333,1.1666666666666667,0.0,0,0,3,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,14.152952172880065,3.3906511162332915,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2687.283924375363,14.152952172880065
그리스,공용,2023,9,3,가을,0,225,2,1.0,0.0,1.0,1.0,1.25,100.0,0,0,0,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,14.152952172880065,3.360485607755026,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2687.281410582989,14.152952172880065
그리스,공용,2023,10,4,가을,0,226,1,2.0,0.0,2.0,1.3333333333333333,1.1666666666666667,-50.0,0,0,0,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,14.152952172880065,3.3505468200396114,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2687.2805823506797,14.152952172880065
그리스,공용,2023,11,4,가을,0,227,2,1.0,1.0,1.0,1.6666666666666667,1.25,100.0,0,0,0,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,13.688142035311706,3.331126386086721,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2687.240229803053,13.688142035311706
그리스,관광,2020,1,1,겨울,0,181,379,476.0,695.0,481.0,488.0,528.9166666666666,-21.20582120582121,0,1,1,5589.029622102883,4630.6211877472415,4692.382673329717,507.38704219411557,167.40601953490906,42.80968174068239,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2738.3154962425347,167.40601953490906
그리스,관광,2020,2,1,겨울,0,182,463,379.0,609.0,381.0,439.3333333333333,535.75,21.522309711286088,0,1,1,5589.029622102883,4630.6211877472415,4692.382673329717,233.87865000714734,125.93215888172836,145.2049136609397,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2720.5999111658775,125.93215888172836
그리스,관광,2020,3,1,봄,1,183,129,463.0,476.0,509.0,323.6666666666667,504.0833333333333,-74.65618860510806,0,1,2,5589.029622102883,4630.6211877472415,4692.382673329717,354.95099789476905,258.4625072764352,296.08213245006607,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2754.306570755165,258.4625072764352
그리스,관광,2020,4,2,봄,1,184,30,129.0,379.0,501.0,207.33333333333331,464.8333333333333,-94.01197604790418,0,1,2,5589.029622102883,4630.6211877472415,4692.382673329717,259.8251944619928,111.59629225007346,167.47364875738074,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2723.423195575847,111.59629225007346
그리스,관광,2020,5,2,봄,1,185,80,30.0,463.0,495.0,79.66666666666667,430.25,-83.83838383838383,0,1,2,5589.029622102883,4630.6211877472415,4692.382673329717,152.56443732105242,46.371413974124195,92.3665872418896,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2702.7904708314813,46.371413974124195
그리스,관광,2020,6,2,여름,1,186,106,80.0,129.0,508.0,72.0,396.75,-79.13385826771653,0,1,3,5589.029622102883,4630.6211877472415,4692.382673329717,156.31301186315346,43.23072921997927,91.52915799410128,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2702.771342543162,43.23072921997927
그리스,관광,2020,7,3,여름,1,187,46,106.0,30.0,569.0,77.33333333333333,353.1666666666667,-91.91564147627416,0,1,3,5589.029622102883,4630.6211877472415,4692.382673329717,180.3249026222247,88.12571510327847,133.21491093381377,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2711.9873950083356,88.12571510327847
그리스,관광,2020,8,3,여름,1,188,122,46.0,80.0,508.0,91.33333333333331,321.0,-75.98425196850394,0,1,3,5589.029622102883,4630.6211877472415,4692.382673329717,188.60649576036,105.37682660088943,134.7999430967604,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2714.247206408227,105.37682660088943
그리스,관광,2020,9,3,가을,1,189,78,122.0,106.0,717.0,82.0,267.75,-89.1213389121339,0,1,0,5589.029622102883,4630.6211877472415,4692.382673329717,156.31301186315346,55.17416313522819,86.77507722463274,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2703.3704553053108,55.17416313522819
그리스,관광,2020,10,4,가을,1,190,80,78.0,46.0,695.0,93.33333333333331,216.5,-88.48920863309353,0,1,0,5589.029622102883,4630.6211877472415,4692.382673329717,156.31301186315346,54.32697554182073,67.77844463904214,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2701.7168036237276,54.32697554182073
그리스,관광,2020,11,4,가을,1,191,59,80.0,122.0,609.0,72.33333333333333,170.66666666666666,-90.311986863711,0,1,0,5589.029622102883,4630.6211877472415,4692.382673329717,148.57413183022638,36.4594225086953,68.89522073133537,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2699.675998875914,36.4594225086953
그리스,관광,2020,12,4,겨울,1,192,64,59.0,78.0,476.0,67.66666666666667,136.33333333333334,-86.5546218487395,0,1,1,5589.029622102883,4630.6211877472415,4692.382673329717,144.82555728812534,39.09095662316343,67.4056208393,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2699.458778849275,39.09095662316343
그리스,관광,2021,1,1,겨울,1,193,82,64.0,80.0,379.0,68.33333333333333,111.58333333333331,-78.3641160949868,0,1,1,5589.029622102883,4630.6211877472415,4692.382673329717,178.21993859314662,86.13404298458596,117.04214875730563,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2710.298278481313,86.13404298458596
그리스,관광,2021,2,1,겨울,1,194,70,82.0,59.0,463.0,72.0,78.83333333333333,-84.88120950323975,0,1,1,5589.029622102883,4630.6211877472415,4692.382673329717,202.8311140847863,102.65509988378108,134.1883391067591,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2715.1548137096697,102.65509988378108
그리스,관광,2021,3,1,봄,1,195,131,70.0,64.0,129.0,94.33333333333331,79.0,1.550387596899225,0,1,2,5589.029622102883,4630.6211877472415,4692.382673329717,156.72572687466362,66.0972387893479,99.42764841461495,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2705.369485459945,66.0972387893479
그리스,관광,2021,4,2,봄,1,196,97,131.0,82.0,30.0,99.33333333333331,84.58333333333333,223.33333333333331,0,1,2,5589.029622102883,4630.6211877472415,4692.382673329717,175.01661456217903,63.17121945144241,83.69573258825325,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2705.338898170216,63.17121945144241
그리스,관광,2021,5,2,봄,1,197,81,97.0,70.0,80.0,103.0,84.66666666666667,1.25,0,1,2,5589.029622102883,4630.6211877472415,4692.382673329717,175.01661456217903,63.511265071785026,94.5671245943667,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2706.2731846390875,63.511265071785026
그리스,관광,2021,6,2,여름,1,198,109,81.0,131.0,106.0,95.66666666666669,84.91666666666667,2.8301886792452837,0,1,3,5589.029622102883,4630.6211877472415,4692.382673329717,160.47430141676466,59.48294652115321,97.56285945241194,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2704.9752765692533,59.48294652115321
그리스,관광,2021,7,3,여름,1,199,125,109.0,97.0,46.0,105.0,91.5,171.73913043478262,0,1,3,5589.029622102883,4630.6211877472415,4692.382673329717,175.01661456217903,65.16259519467732,95.54871231840615,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2706.492594459665,65.16259519467732
그리스,관광,2021,8,3,여름,1,200,86,125.0,81.0,122.0,106.66666666666669,88.5,-29.508196721311474,0,1,3,5589.029622102883,4630.6211877472415,4692.382673329717,175.01661456217903,69.96840202422493,113.45852807788874,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2708.3855630087505,69.96840202422493
그리스,관광,2021,9,3,가을,1,201,139,86.0,109.0,78.0,116.66666666666669,93.58333333333331,78.2051282051282,0,1,0,5589.029622102883,4630.6211877472415,4692.382673329717,175.01661456217903,73.21356775292492,112.5060893193372,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2708.5766235895962,73.21356775292492
그리스,관광,2021,10,4,가을,1,202,208,139.0,125.0,80.0,144.33333333333334,104.25,160.0,0,1,0,5589.029622102883,4630.6211877472415,4692.382673329717,204.89221828463786,89.155245420636,126.62329028897237,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2713.571163786247,89.155245420636
그리스,관광,2021,11,4,가을,1,203,140,208.0,86.0,59.0,162.33333333333334,111.0,137.28813559322032,0,1,0,5589.029622102883,4630.6211877472415,4692.382673329717,230.76308837301477,96.47174179482408,125.25032703623116,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2716.222364053732,96.47174179482408
그리스,관광,2021,12,4,겨울,1,204,214,140.0,139.0,64.0,187.33333333333331,123.5,234.375,0,1,1,5589.029622102883,4630.6211877472415,4692.382673329717,231.09613590078143,84.48640047168081,124.0412122789418,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2715.1505800076766,84.48640047168081
그리스,관광,2022,1,1,겨울,1,205,188,214.0,208.0,82.0,180.66666666666663,132.33333333333334,129.26829268292684,0,1,1,5589.029622102883,4630.6211877472415,4692.382673329717,243.8941973808982,109.91964845590356,145.92843500738897,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2720.1604576904087,109.91964845590356
그리스,관광,2022,2,1,겨울,1,206,138,188.0,140.0,70.0,180.0,138.0,97.14285714285714,0,1,1,5589.029622102883,4630.6211877472415,4692.382673329717,238.83501593370858,109.3638122776971,142.5347489764947,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2719.4097323857177,109.3638122776971
그리스,관광,2022,3,1,봄,1,207,238,138.0,214.0,131.0,188.0,146.91666666666666,81.67938931297711,0,1,2,5589.029622102883,4630.6211877472415,4692.382673329717,238.83501593370858,109.43717598721,173.14720346529057,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2721.966883902244,109.43717598721
그리스,관광,2022,4,2,봄,1,208,204,238.0,188.0,97.0,193.33333333333331,155.83333333333334,110.30927835051548,0,1,2,5589.029622102883,4630.6211877472415,4692.382673329717,266.7589075775134,159.7289675511961,175.15900683070265,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2728.652507783344,159.7289675511961
그리스,관광,2022,5,2,봄,1,209,297,204.0,138.0,81.0,246.33333333333331,173.83333333333334,266.66666666666663,0,1,2,5589.029622102883,4630.6211877472415,4692.382673329717,295.07929206154085,166.60462342631047,202.21396814950106,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2733.840091256506,166.60462342631047
그리스,관광,2022,6,2,여름,1,210,297,297.0,238.0,109.0,266.0,189.5,172.4770642201835,0,1,3,5589.029622102883,4630.6211877472415,4692.382673329717,323.0665273807375,205.27642360039508,231.50768700712666,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2741.836154119081,205.27642360039508
그리스,관광,2022,7,3,여름,0,211,411,297.0,204.0,125.0,335.0,213.33333333333331,228.8,0,1,3,5589.029622102883,4630.6211877472415,4692.382673329717,364.26403830821795,250.89052052044835,256.52671095229744,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2751.15537343514,250.89052052044835
그리스,관광,2022,8,3,여름,0,212,377,411.0,297.0,86.0,361.6666666666667,237.58333333333331,338.3720930232558,0,1,3,5589.029622102883,4630.6211877472415,4692.382673329717,381.04623610682023,256.8134593890775,253.78029609228213,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2752.8186002524076,256.8134593890775
그리스,관광,2022,9,3,가을,0,213,335,377.0,297.0,139.0,374.3333333333333,253.91666666666663,141.0071942446043,0,1,0,5589.029622102883,4630.6211877472415,4692.382673329717,390.35927652026913,304.8057901788266,311.1784685199874,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2762.377228888317,304.8057901788266
그리스,관광,2022,10,4,가을,0,214,401,335.0,411.0,208.0,371.0,270.0,92.78846153846156,0,1,0,5589.029622102883,4630.6211877472415,4692.382673329717,398.9797477122988,310.0163908415497,338.764439848546,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2765.8286491535923,310.0163908415497
그리스,관광,2022,11,4,가을,0,215,410,401.0,377.0,140.0,382.0,292.5,192.8571428571429,0,1,0,5589.029622102883,4630.6211877472415,4692.382673329717,388.3329906124257,278.3078976623271,334.8847607810422,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2761.975738374709,278.3078976623271
그리스,관광,2022,12,4,겨울,0,216,435,410.0,335.0,214.0,415.3333333333333,310.9166666666667,103.27102803738318,0,1,1,5589.029622102883,4630.6211877472415,4692.382673329717,435.16636991236703,324.73257236291,328.6250162495265,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2769.2255974971267,324.73257236291
그리스,관광,2023,1,1,겨울,0,217,310,435.0,401.0,188.0,385.0,321.0833333333333,64.8936170212766,0,1,1,5589.029622102883,4630.6211877472415,4692.382673329717,394.69986411620266,295.0795747861436,342.76765176578857,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2764.5608585090704,295.0795747861436
그리스,관광,2023,2,1,겨울,0,218,283,310.0,410.0,138.0,342.6666666666667,333.1666666666667,105.07246376811594,0,1,1,5589.029622102883,4630.6211877472415,4692.382673329717,378.9628886538402,283.0335566656908,302.569071622977,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2758.895727365268,283.0335566656908
그리스,관광,2023,3,1,봄,0,219,541,283.0,435.0,238.0,378.0,358.4166666666667,127.3109243697479,0,1,2,5589.029622102883,4630.6211877472415,4692.382673329717,418.17669149798945,330.76076238144003,358.95225543897436,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2770.83941006326,330.76076238144003
그리스,관광,2023,4,2,봄,0,220,637,541.0,310.0,204.0,487.0,394.5,212.2549019607843,0,1,2,5589.029622102883,4630.6211877472415,4692.382673329717,498.2214128380735,407.1496229005974,419.7256657895573,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2788.9399927474115,407.1496229005974
그리스,관광,2023,5,2,봄,0,221,412,637.0,283.0,297.0,530.0,404.0833333333333,38.72053872053872,0,1,2,5589.029622102883,4630.6211877472415,4692.382673329717,545.9728553911965,456.38638012963656,471.37314779372906,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2801.3262995629398,456.38638012963656
그리스,관광,2023,6,2,여름,0,222,395,412.0,541.0,297.0,481.3333333333333,412.25,32.996632996633,0,1,3,5589.029622102883,4630.6211877472415,4692.382673329717,522.9254096604228,439.012130829292,435.54052351384536,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2794.9717729536897,439.012130829292
그리스,관광,2023,7,3,여름,0,223,476,395.0,637.0,411.0,427.6666666666667,417.6666666666667,15.815085158150852,0,1,3,5589.029622102883,4630.6211877472415,4692.382673329717,511.43895189541314,411.975165935828,434.0459577398898,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2791.63694058432,411.975165935828
그리스,관광,2023,8,3,여름,0,224,521,476.0,412.0,377.0,464.0,429.6666666666667,38.196286472148536,0,1,3,5589.029622102883,4630.6211877472415,4692.382673329717,522.9953229510655,426.5302065699457,457.38140547861343,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2795.757512203362,426.5302065699457
그리스,관광,2023,9,3,가을,0,225,397,521.0,395.0,335.0,464.6666666666667,434.8333333333333,18.507462686567163,0,1,0,5589.029622102883,4630.6211877472415,4692.382673329717,535.025490631302,439.012130829292,461.46666684661324,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2798.140624978993,439.012130829292
그리스,관광,2023,10,4,가을,0,226,622,397.0,476.0,401.0,513.3333333333334,453.25,55.11221945137157,0,1,0,5589.029622102883,4630.6211877472415,4692.382673329717,583.2268249589239,514.0192756952835,515.1123603353226,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2812.878472702521,514.0192756952835
그리스,관광,2023,11,4,가을,0,227,479,622.0,521.0,410.0,499.3333333333333,459.0,16.82926829268293,0,1,0,5589.029622102883,4630.6211877472415,4692.382673329717,497.74409291423495,408.69723154977305,487.11099902687005,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2794.644627910966,408.69723154977305
그리스,관광,2023,12,4,겨울,0,228,317,479.0,397.0,435.0,472.6666666666667,449.1666666666667,-27.1264367816092,0,1,1,5589.029622102883,4630.6211877472415,4692.382673329717,497.74409291423495,402.55694059096777,418.3665503106291,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2788.404232938045,402.55694059096777
그리스,상용,2020,1,1,겨울,0,181,37,18.0,21.0,17.0,23.666666666666668,21.83333333333333,117.64705882352942,0,2,1,5589.029622102883,4630.6211877472415,4692.382673329717,143.66427358184944,83.6232525864801,22.932144951702554,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2699.3669068800623,83.6232525864801
그리스,상용,2020,2,1,겨울,0,182,14,37.0,16.0,27.0,23.0,20.75,-48.14814814814815,0,2,1,5589.029622102883,4630.6211877472415,4692.382673329717,69.11795492368137,11.702296205117943,26.443979936355422,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2687.453953542156,11.702296205117943
그리스,상용,2020,3,1,봄,1,183,4,14.0,18.0,13.0,18.33333333333333,20.0,-69.23076923076923,0,2,2,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,17.160331566223203,15.829777333476256,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2688.5711331762445,17.160331566223203
그리스,상용,2020,4,2,봄,1,184,6,4.0,37.0,15.0,8.0,19.25,-60.0,0,2,2,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,15.989949611918222,9.359632507160038,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2687.9344226111925,15.989949611918222
그리스,상용,2020,5,2,봄,1,185,6,6.0,14.0,21.0,5.333333333333333,18.0,-71.42857142857143,0,2,2,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,14.152952172880065,7.548708189515231,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2687.630429131469,14.152952172880065
그리스,상용,2020,6,2,여름,1,186,6,6.0,4.0,18.0,6.0,17.0,-66.66666666666666,0,2,3,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,14.386871280937443,8.344797730071743,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2687.7162631855203,14.386871280937443
그리스,상용,2020,7,3,여름,1,187,14,6.0,6.0,11.0,8.666666666666666,17.25,27.27272727272727,0,2,3,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,14.758875021664803,11.059723052393977,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2687.973507274108,14.758875021664803
그리스,상용,2020,8,3,여름,1,188,25,14.0,6.0,36.0,15.0,16.333333333333332,-30.55555555555556,0,2,3,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,16.192664770765035,12.989737300378922,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2688.253824273865,16.192664770765035
그리스,상용,2020,9,3,가을,1,189,10,25.0,6.0,29.0,16.333333333333332,14.75,-65.51724137931035,0,2,0,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,16.192664770765035,12.498430946101864,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2688.212882077675,16.192664770765035
그리스,상용,2020,10,4,가을,1,190,16,10.0,14.0,21.0,17.0,14.333333333333334,-23.809523809523807,0,2,0,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,16.569205197056455,12.587510466630093,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2688.2516837399103,16.569205197056455
그리스,상용,2020,11,4,가을,1,191,5,16.0,25.0,16.0,10.333333333333334,13.416666666666666,-68.75,0,2,0,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,14.294064884096443,9.515862489140222,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2687.8061180490395,14.294064884096443
그리스,상용,2020,12,4,겨울,1,192,11,5.0,10.0,18.0,10.666666666666666,12.833333333333334,-38.88888888888889,0,2,1,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,14.294064884096443,9.336719316467674,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2687.7911894513168,14.294064884096443
그리스,상용,2021,1,1,겨울,1,193,14,11.0,16.0,37.0,10.0,10.916666666666666,-62.16216216216216,0,2,1,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,18.04905730727834,14.964417294543903,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2688.573080318088,18.04905730727834
그리스,상용,2021,2,1,겨울,1,194,11,14.0,5.0,14.0,12.0,10.666666666666666,-21.428571428571427,0,2,1,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,15.325787278256719,14.1687426261043,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2688.279834926633,15.325787278256719
그리스,상용,2021,3,1,봄,1,195,14,11.0,11.0,4.0,13.0,11.5,250.0,0,2,2,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,15.552716549678365,11.592265704942925,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2688.0840392891546,15.552716549678365
그리스,상용,2021,4,2,봄,1,196,8,14.0,14.0,6.0,11.0,11.666666666666666,33.33333333333333,0,2,2,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,15.325787278256719,11.208266774606713,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2688.033128605675,15.325787278256719
그리스,상용,2021,5,2,봄,1,197,12,8.0,11.0,6.0,11.333333333333334,12.166666666666666,100.0,0,2,2,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,15.325787278256719,9.907086668065736,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2687.92469693013,15.325787278256719
그리스,상용,2021,6,2,여름,1,198,12,12.0,14.0,6.0,10.666666666666666,12.666666666666666,100.0,0,2,3,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,14.758875021664803,10.35866157717038,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2687.915085484506,14.758875021664803
그리스,상용,2021,7,3,여름,1,199,11,12.0,8.0,14.0,11.666666666666666,12.416666666666666,-21.428571428571427,0,2,3,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,15.325787278256719,12.228181876931956,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2688.118121530869,15.325787278256719
그리스,상용,2021,8,3,여름,1,200,20,11.0,12.0,25.0,14.333333333333334,12.0,-20.0,0,2,3,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,16.192664770765035,15.653839305973436,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2688.4758327743307,16.192664770765035
그리스,상용,2021,9,3,가을,1,201,20,20.0,12.0,10.0,17.0,12.833333333333334,100.0,0,2,0,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,16.569205197056455,14.426723904465662,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2688.4049515263964,16.569205197056455
그리스,상용,2021,10,4,가을,1,202,12,20.0,11.0,16.0,17.333333333333332,12.5,-25.0,0,2,0,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,16.569205197056455,14.193310268485392,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2688.385500390065,16.569205197056455
그리스,상용,2021,11,4,가을,1,203,6,12.0,20.0,5.0,12.666666666666666,12.583333333333334,20.0,0,2,0,5589.029622102883,4630.6211877472415,4692.382673329717,87.68027777452232,15.087906412110005,11.582897295655846,2637.2820652173914,2226.121059782609,1869.1917119565217,3621.623369565217,2656.633695652174,4219.297826086957,2688.04452441025,15.087906412110005
