국적,목적,연도,월,분기,계절,코로나기간,시계열순서,입국자수,입국자수_1개월전,입국자수_3개월전,입국자수_12개월전,입국자수_3개월평균,입국자수_12개월평균,전년동월대비증감률,국적_encoded,목적_encoded,계절_encoded,date,trend,lag_1,lag_3,lag_6,lag_12,ma_3,ma_6,ma_12,sin_month,cos_month,vs_lag12,vs_ma12,nat_mean,nat_std,pur_mean,pur_std,예측_LightGBM,예측_GradientBoosting,예측_RandomForest,예측_Weighted_Ensemble
그리스,공용,2023,10,4,가을,0,226,1,2.0,0.0,2.0,1.3333333333333333,1.1666666666666667,-50.0,0,0,0,2023-10-01,90,2.0,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,1.4166666666666667,-0.8660254037844386,0.5000000000000001,0.5,0.4137931034482758,136.03301237964237,194.03008488327555,75.61050643159126,319.88719948348,787.6854759996638,7.910642332564849,3.265136274960947,259.38487040505254
그리스,공용,2023,11,4,가을,0,227,2,1.0,1.0,1.0,1.6666666666666667,1.25,100.0,0,0,0,2023-11-01,91,1.0,1.0,2.0,1.0,1.6666666666666667,1.3333333333333333,1.5,-0.5000000000000004,0.8660254037844384,1.0,0.8,136.03301237964237,194.03008488327555,75.61050643159126,319.88719948348,787.6854759996638,10.913470111846397,3.891612223475908,260.61748500292555
그리스,관광,2020,1,1,겨울,0,181,379,476.0,695.0,481.0,488.0,528.9166666666666,-21.20582120582121,0,1,1,2020-01-01,180,476.0,695.0,569.0,481.0,488.0,564.0,528.9166666666666,0.49999999999999994,0.8660254037844387,0.7863070539419087,0.7152067935209939,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,1068.010378464798,437.0140587913153,430.59069756989624,639.6155967570044
그리스,관광,2020,2,1,겨울,0,182,463,379.0,609.0,381.0,439.3333333333333,535.75,21.522309711286088,0,1,1,2020-02-01,181,379.0,609.0,508.0,381.0,439.3333333333333,556.5,535.75,0.8660254037844386,0.5000000000000001,1.212041884816754,0.8625989753143922,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,1022.0877424448728,444.3466426321002,440.9612331774987,630.6847243344014
그리스,관광,2020,3,1,봄,1,183,129,463.0,476.0,509.0,323.6666666666667,504.0833333333333,-74.65618860510806,0,1,2,2020-03-01,182,463.0,476.0,717.0,509.0,323.6666666666667,458.5,504.0833333333333,1.0,6.123233995736766e-17,0.2529411764705882,0.25540339877907936,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,993.7305081788752,340.45374787140497,385.7714377506956,567.6127791428999
그리스,관광,2020,4,2,봄,1,184,30,129.0,379.0,501.0,207.33333333333331,464.8333333333333,-94.01197604790418,0,1,2,2020-04-01,183,129.0,379.0,695.0,501.0,207.33333333333334,347.6666666666667,464.8333333333333,0.8660254037844387,-0.4999999999999998,0.05976095617529881,0.06440071556350627,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,890.178820509989,240.0306359965645,286.93518567159776,466.70589976993415
그리스,관광,2020,5,2,봄,1,185,80,30.0,463.0,495.0,79.66666666666667,430.25,-83.83838383838383,0,1,2,2020-05-01,184,30.0,463.0,609.0,495.0,79.66666666666667,259.5,430.25,0.49999999999999994,-0.8660254037844387,0.16129032258064516,0.1855072463768116,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,850.0449585224723,161.82156667202725,224.49794706349314,406.13376294882886
그리스,관광,2020,6,2,여름,1,186,106,80.0,129.0,508.0,72.0,396.75,-79.13385826771653,0,1,3,2020-06-01,185,80.0,129.0,476.0,508.0,72.0,197.83333333333334,396.75,1.2246467991473532e-16,-1.0,0.2082514734774067,0.2664990571967316,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,865.971250794989,169.90974353658405,196.67570629236764,404.73920928660544
그리스,관광,2020,7,3,여름,1,187,46,106.0,30.0,569.0,77.33333333333333,353.1666666666667,-91.91564147627416,0,1,3,2020-07-01,186,106.0,30.0,379.0,569.0,77.33333333333333,142.33333333333334,353.1666666666667,-0.4999999999999997,-0.8660254037844388,0.08070175438596491,0.12988235294117648,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,865.971250794989,169.3628461040832,184.59824572747684,400.5082762442009
그리스,관광,2020,8,3,여름,1,188,122,46.0,80.0,508.0,91.33333333333331,321.0,-75.98425196850394,0,1,3,2020-08-01,187,46.0,80.0,463.0,508.0,91.33333333333333,85.5,321.0,-0.8660254037844385,-0.5000000000000004,0.23968565815324164,0.37888198757763975,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,865.971250794989,169.90974353658405,180.54518148559927,399.3372177438244
그리스,관광,2020,9,3,가을,1,189,78,122.0,106.0,717.0,82.0,267.75,-89.1213389121339,0,1,0,2020-09-01,188,122.0,106.0,129.0,717.0,82.0,77.0,267.75,-1.0,-1.8369701987210297e-16,0.10863509749303621,0.29023255813953486,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,851.3026408032193,149.49838398329925,155.49239063256206,379.2349486990119
그리스,관광,2020,10,4,가을,1,190,80,78.0,46.0,695.0,93.33333333333331,216.5,-88.48920863309353,0,1,0,2020-10-01,189,78.0,46.0,30.0,695.0,93.33333333333333,85.33333333333333,216.5,-0.8660254037844386,0.5000000000000001,0.11494252873563218,0.367816091954023,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,851.3026408032193,144.27287018228023,144.28314395311057,373.70116030731197
그리스,관광,2020,11,4,가을,1,191,59,80.0,122.0,609.0,72.33333333333333,170.66666666666666,-90.311986863711,0,1,0,2020-11-01,190,80.0,122.0,80.0,609.0,72.33333333333333,81.83333333333333,170.66666666666666,-0.5000000000000004,0.8660254037844384,0.09672131147540984,0.34368932038834954,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,851.3026408032193,124.71647385027497,124.72932053525074,360.49150167142983
그리스,관광,2020,12,4,겨울,1,192,64,59.0,78.0,476.0,67.66666666666667,136.33333333333334,-86.5546218487395,0,1,1,2020-12-01,191,59.0,78.0,106.0,476.0,67.66666666666667,74.83333333333333,136.33333333333334,-2.4492935982947064e-16,1.0,0.13417190775681342,0.4660194174757281,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,835.3763485307026,124.71647385027497,114.60509369622552,351.93303450086853
그리스,관광,2021,1,1,겨울,1,193,82,64.0,80.0,379.0,68.33333333333333,111.58333333333331,-78.3641160949868,0,1,1,2021-01-01,192,64.0,80.0,46.0,379.0,68.33333333333333,80.83333333333333,111.58333333333333,0.49999999999999994,0.8660254037844387,0.21578947368421053,0.7283493708364175,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,816.5460360876799,134.1270132257301,102.67109078975213,345.03154272938605
그리스,관광,2021,2,1,겨울,1,194,70,82.0,59.0,463.0,72.0,78.83333333333333,-84.88120950323975,0,1,1,2021-02-01,193,82.0,59.0,122.0,463.0,72.0,72.16666666666667,78.83333333333333,0.8660254037844386,0.5000000000000001,0.15086206896551724,0.8768267223382047,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,835.3763485307026,168.98095540551438,121.50353716962776,369.3204815411335
그리스,관광,2021,3,1,봄,1,195,131,70.0,64.0,129.0,94.33333333333331,79.0,1.550387596899225,0,1,2,2021-03-01,194,70.0,64.0,78.0,129.0,94.33333333333333,81.0,79.0,1.0,6.123233995736766e-17,1.0076923076923077,1.6375,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,803.3275503329954,152.74160779488838,122.60559953740943,353.75861621984785
그리스,관광,2021,4,2,봄,1,196,97,131.0,82.0,30.0,99.33333333333331,84.58333333333333,223.33333333333331,0,1,2,2021-04-01,195,131.0,82.0,80.0,30.0,99.33333333333333,83.83333333333333,84.58333333333333,0.8660254037844387,-0.4999999999999998,3.129032258064516,1.133398247322298,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,803.3275503329954,145.750315572675,115.89303211974745,349.1292787609851
그리스,관광,2021,5,2,봄,1,197,81,97.0,70.0,80.0,103.0,84.66666666666667,1.25,0,1,2,2021-05-01,196,97.0,70.0,59.0,80.0,103.0,87.5,84.66666666666667,0.49999999999999994,-0.8660254037844387,1.0,0.9455252918287937,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,803.3275503329954,119.87280419200798,108.8524368501326,337.9571304899738
그리스,관광,2021,6,2,여름,1,198,109,81.0,131.0,106.0,95.66666666666669,84.91666666666667,2.8301886792452837,0,1,3,2021-06-01,197,81.0,131.0,64.0,106.0,95.66666666666667,95.0,84.91666666666667,1.2246467991473532e-16,-1.0,1.0186915887850467,1.2686711930164887,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,803.3275503329954,148.63874609813195,119.5447401340338,351.3360552587376
그리스,관광,2021,7,3,여름,1,199,125,109.0,97.0,46.0,105.0,91.5,171.73913043478262,0,1,3,2021-07-01,198,109.0,97.0,82.0,46.0,105.0,102.16666666666667,91.5,-0.4999999999999997,-0.8660254037844388,2.6595744680851063,1.3513513513513513,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,803.3275503329954,161.08611902026004,122.81735544811355,356.67180939670715
그리스,관광,2021,8,3,여름,1,200,86,125.0,81.0,122.0,106.66666666666669,88.5,-29.508196721311474,0,1,3,2021-08-01,199,125.0,81.0,70.0,122.0,106.66666666666667,104.83333333333333,88.5,-0.8660254037844385,-0.5000000000000004,0.6991869918699187,0.9608938547486033,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,803.3275503329954,123.4290323954406,114.73137940462955,341.1372539666214
그리스,관광,2021,9,3,가을,1,201,139,86.0,109.0,78.0,116.66666666666669,93.58333333333331,78.2051282051282,0,1,0,2021-09-01,200,86.0,109.0,131.0,78.0,116.66666666666667,106.16666666666667,93.58333333333333,-1.0,-1.8369701987210297e-16,1.759493670886076,1.469603524229075,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,803.3275503329954,179.30162977916262,135.42446665928983,367.09833864517424
그리스,관광,2021,10,4,가을,1,202,208,139.0,125.0,80.0,144.33333333333334,104.25,160.0,0,1,0,2021-10-01,201,139.0,125.0,97.0,80.0,144.33333333333334,124.66666666666667,104.25,-0.8660254037844386,0.5000000000000001,2.567901234567901,1.9762470308788598,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,803.3275503329954,188.47547390410122,168.26177600335282,381.220068918213
그리스,관광,2021,11,4,가을,1,203,140,208.0,86.0,59.0,162.33333333333334,111.0,137.28813559322032,0,1,0,2021-11-01,202,208.0,86.0,81.0,59.0,162.33333333333334,134.5,111.0,-0.5000000000000004,0.8660254037844384,2.3333333333333335,1.25,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,815.2752332668373,184.415209861628,156.30363842432394,379.7093022825455
그리스,관광,2021,12,4,겨울,1,204,214,140.0,139.0,64.0,187.33333333333331,123.5,234.375,0,1,1,2021-12-01,203,140.0,139.0,109.0,64.0,187.33333333333334,152.0,123.5,-2.4492935982947064e-16,1.0,3.292307692307692,1.7188755020080322,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,816.3188321610313,215.93446412730452,173.4161737674868,396.51477650437255
그리스,관광,2022,1,1,겨울,1,205,188,214.0,208.0,82.0,180.66666666666663,132.33333333333334,129.26829268292684,0,1,1,2022-01-01,204,214.0,208.0,125.0,82.0,180.66666666666666,162.5,132.33333333333334,0.49999999999999994,0.8660254037844387,2.2650602409638556,1.41,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,828.2665150948732,227.03363644577442,184.36097183961658,407.8375841685688
그리스,관광,2022,2,1,겨울,1,206,138,188.0,140.0,70.0,180.0,138.0,97.14285714285714,0,1,1,2022-02-01,205,188.0,140.0,86.0,70.0,180.0,171.16666666666666,138.0,0.8660254037844386,0.5000000000000001,1.943661971830986,0.9928057553956835,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,828.2665150948732,190.723075815597,162.8908552993357,388.27942955474833
그리스,관광,2022,3,1,봄,1,207,238,138.0,214.0,131.0,188.0,146.91666666666666,81.67938931297711,0,1,2,2022-03-01,206,138.0,214.0,139.0,131.0,188.0,187.66666666666666,146.91666666666666,1.0,6.123233995736766e-17,1.803030303030303,1.6090140845070424,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,816.3188321610313,231.15199547273102,208.33034462097174,413.3906113202893
그리스,관광,2022,4,2,봄,1,208,204,238.0,188.0,97.0,193.33333333333331,155.83333333333334,110.30927835051548,0,1,2,2022-04-01,207,238.0,188.0,208.0,97.0,193.33333333333334,187.0,155.83333333333334,0.8660254037844387,-0.4999999999999998,2.0816326530612246,1.3007438894792773,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,839.4828029818374,255.60494020955585,213.38382863486964,430.9285619106914
그리스,관광,2022,5,2,봄,1,209,297,204.0,138.0,81.0,246.33333333333331,173.83333333333334,266.66666666666663,0,1,2,2022-05-01,208,204.0,138.0,140.0,81.0,246.33333333333334,213.16666666666666,173.83333333333334,0.49999999999999994,-0.8660254037844387,3.6219512195121952,1.6987607244995233,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,871.570157657537,271.7127184263423,267.13798409734795,464.82905889318147
그리스,관광,2022,6,2,여름,1,210,297,297.0,238.0,109.0,266.0,189.5,172.4770642201835,0,1,3,2022-06-01,209,297.0,238.0,214.0,109.0,266.0,227.0,189.5,1.2246467991473532e-16,-1.0,2.7,1.5590551181102361,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,892.4378687075159,309.1703435537636,274.5056396102438,486.826500277681
그리스,관광,2022,7,3,여름,0,211,411,297.0,204.0,125.0,335.0,213.33333333333331,228.8,0,1,3,2022-07-01,210,297.0,204.0,188.0,125.0,335.0,264.1666666666667,213.33333333333334,-0.4999999999999997,-0.8660254037844388,3.261904761904762,1.9175738724727838,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,931.0868077168817,368.06065018036327,346.9177670623283,543.677019972774
그리스,관광,2022,8,3,여름,0,212,377,411.0,297.0,86.0,361.6666666666667,237.58333333333331,338.3720930232558,0,1,3,2022-08-01,211,411.0,297.0,138.0,86.0,361.6666666666667,304.0,237.58333333333334,-0.8660254037844385,-0.5000000000000004,4.333333333333333,1.5801606706252183,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,931.0868077168817,342.5259292858304,344.4809637638145,534.1634071123885
그리스,관광,2022,9,3,가을,0,213,335,377.0,297.0,139.0,374.3333333333333,253.91666666666663,141.0071942446043,0,1,0,2022-09-01,212,377.0,297.0,238.0,139.0,374.3333333333333,320.1666666666667,253.91666666666666,-1.0,-1.8369701987210297e-16,2.392857142857143,1.3141549525988885,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,931.0868077168817,377.9396498718773,349.5763486588196,547.9323086845566
그리스,관광,2022,10,4,가을,0,214,401,335.0,411.0,208.0,371.0,270.0,92.78846153846156,0,1,0,2022-10-01,213,335.0,411.0,204.0,208.0,371.0,353.0,270.0,-0.8660254037844386,0.5000000000000001,1.9186602870813396,1.4797047970479704,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,944.3052934715666,399.98282830654165,384.4664958678898,571.4143064173202
그리스,관광,2022,11,4,가을,0,215,410,401.0,377.0,140.0,382.0,292.5,192.8571428571429,0,1,0,2022-11-01,214,401.0,377.0,297.0,140.0,382.0,371.8333333333333,292.5,-0.5000000000000004,0.8660254037844384,2.9078014184397163,1.3969335604770017,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,975.3274147159545,372.066332193206,389.9453236631686,573.8067085652592
그리스,관광,2022,12,4,겨울,0,216,435,410.0,335.0,214.0,415.3333333333333,310.9166666666667,103.27102803738318,0,1,1,2022-12-01,215,410.0,335.0,297.0,214.0,415.3333333333333,394.8333333333333,310.9166666666667,-2.4492935982947064e-16,1.0,2.0232558139534884,1.3946032594175795,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,1022.0877424448728,443.9120684678099,407.27963284745175,619.2569863837045
그리스,관광,2023,1,1,겨울,0,217,310,435.0,401.0,188.0,385.0,321.0833333333333,64.8936170212766,0,1,1,2023-01-01,216,435.0,401.0,411.0,188.0,385.0,378.0,321.0833333333333,0.49999999999999994,0.8660254037844387,1.6402116402116402,0.96248382923674,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,975.3274147159545,355.7933613348497,337.1720395809831,550.5904908834149
그리스,관광,2023,2,1,겨울,0,218,283,310.0,410.0,138.0,342.6666666666667,333.1666666666667,105.07246376811594,0,1,1,2023-02-01,217,310.0,410.0,377.0,138.0,342.6666666666667,362.3333333333333,333.1666666666667,0.8660254037844386,0.5000000000000001,2.035971223021583,0.8468827930174563,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,945.7554177086514,322.2907178700986,301.5167464239785,517.6424009030271
그리스,관광,2023,3,1,봄,0,219,541,283.0,435.0,238.0,378.0,358.4166666666667,127.3109243697479,0,1,2,2023-03-01,218,283.0,435.0,335.0,238.0,378.0,396.6666666666667,358.4166666666667,1.0,6.123233995736766e-17,2.2635983263598325,1.505216786459541,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,988.5459004706391,421.7074527129994,431.98277057391687,609.0825960646491
그리스,관광,2023,4,2,봄,0,220,637,541.0,310.0,204.0,487.0,394.5,212.2549019607843,0,1,2,2023-04-01,219,541.0,310.0,401.0,204.0,487.0,436.0,394.5,0.8660254037844387,-0.4999999999999998,3.107317073170732,1.6106194690265487,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,1049.1800660217752,516.643931643626,494.30331159766064,681.9654479828994
그리스,관광,2023,5,2,봄,0,221,412,637.0,283.0,297.0,530.0,404.0833333333333,38.72053872053872,0,1,2,2023-05-01,220,637.0,283.0,410.0,297.0,530.0,436.3333333333333,404.0833333333333,0.49999999999999994,-0.8660254037844387,1.3825503355704698,1.0170746759925942,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,1107.9954675361996,484.82052964991624,454.1995529232964,676.7804994440012
그리스,관광,2023,6,2,여름,0,222,395,412.0,541.0,297.0,481.3333333333333,412.25,32.996632996633,0,1,3,2023-06-01,221,412.0,541.0,435.0,297.0,481.3333333333333,429.6666666666667,412.25,1.2246467991473532e-16,-1.0,1.325503355704698,0.955837870538415,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,1049.1800660217752,453.42835912676577,416.263558697933,634.2982578644884
그리스,관광,2023,7,3,여름,0,223,476,395.0,637.0,411.0,427.6666666666667,417.6666666666667,15.815085158150852,0,1,3,2023-07-01,222,395.0,637.0,310.0,411.0,427.6666666666667,457.3333333333333,417.6666666666667,-0.4999999999999997,-0.8660254037844388,1.1553398058252426,1.1369426751592355,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,1040.9180548878956,494.51903327437276,470.1862370916423,663.67176796166
그리스,관광,2023,8,3,여름,0,224,521,476.0,412.0,377.0,464.0,429.6666666666667,38.196286472148536,0,1,3,2023-08-01,223,476.0,412.0,283.0,377.0,464.0,497.0,429.6666666666667,-0.8660254037844385,-0.5000000000000004,1.3783068783068784,1.2097523219814241,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,1049.1800660217752,519.2966772788959,492.34990267669065,682.2148347910013
그리스,관광,2023,9,3,가을,0,225,397,521.0,395.0,335.0,464.6666666666667,434.8333333333333,18.507462686567163,0,1,0,2023-09-01,224,521.0,395.0,541.0,335.0,464.6666666666667,473.0,434.8333333333333,-1.0,-1.8369701987210297e-16,1.181547619047619,0.9108986615678777,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,1049.1800660217752,447.12847570581874,430.7924733235027,637.0180383249315
그리스,관광,2023,10,4,가을,0,226,622,397.0,476.0,401.0,513.3333333333334,453.25,55.11221945137157,0,1,0,2023-10-01,225,397.0,476.0,637.0,401.0,513.3333333333334,470.5,453.25,-0.8660254037844386,0.5000000000000001,1.5472636815920398,1.3692900385250413,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,1068.426681986214,620.5573812447935,552.7485762544715,743.1783123563124
그리스,관광,2023,11,4,가을,0,227,479,622.0,521.0,410.0,499.3333333333333,459.0,16.82926829268293,0,1,0,2023-11-01,226,622.0,521.0,412.0,410.0,499.3333333333333,481.6666666666667,459.0,-0.5000000000000004,0.8660254037844384,1.1654501216545012,1.041304347826087,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,1087.2569944292368,484.44747022909655,483.9416229246482,679.8843756059402
그리스,관광,2023,12,4,겨울,0,228,317,479.0,397.0,435.0,472.6666666666667,449.1666666666667,-27.1264367816092,0,1,1,2023-12-01,227,479.0,397.0,395.0,435.0,472.6666666666667,468.6666666666667,449.1666666666667,-2.4492935982947064e-16,1.0,0.7270642201834863,0.7041836356904849,136.03301237964237,194.03008488327555,10891.25741769408,43095.18402964217,1068.010378464798,421.9868370052133,378.1808605522958,616.9454173810134
그리스,상용,2020,1,1,겨울,0,181,37,18.0,21.0,17.0,23.666666666666668,21.83333333333333,117.64705882352942,0,2,1,2020-01-01,180,18.0,21.0,11.0,17.0,23.666666666666668,26.166666666666668,21.833333333333332,0.49999999999999994,0.8660254037844387,2.0555555555555554,1.6204379562043796,136.03301237964237,194.03008488327555,316.55936289910136,1182.603552534231,787.6854759996638,39.79973155943413,25.93610757488737,277.8391564014888
그리스,상용,2020,2,1,겨울,0,182,14,37.0,16.0,27.0,23.0,20.75,-48.14814814814815,0,2,1,2020-02-01,181,37.0,16.0,36.0,27.0,23.0,22.5,20.75,0.8660254037844386,0.5000000000000001,0.5,0.6436781609195402,136.03301237964237,194.03008488327555,316.55936289910136,1182.603552534231,787.6854759996638,12.304726510838277,21.70390844971455,267.0565739590256
그리스,상용,2020,3,1,봄,1,183,4,14.0,18.0,13.0,18.33333333333333,20.0,-69.23076923076923,0,2,2,2020-03-01,182,14.0,18.0,29.0,13.0,18.333333333333332,18.333333333333332,20.0,1.0,6.123233995736766e-17,0.2857142857142857,0.19047619047619047,136.03301237964237,194.03008488327555,316.55936289910136,1182.603552534231,787.6854759996638,11.056140627304933,14.942611988342954,264.3669777031301
그리스,상용,2020,4,2,봄,1,184,6,4.0,37.0,15.0,8.0,19.25,-60.0,0,2,2,2020-04-01,183,4.0,37.0,21.0,15.0,8.0,15.833333333333334,19.25,0.8660254037844387,-0.4999999999999998,0.375,0.2962962962962963,136.03301237964237,194.03008488327555,316.55936289910136,1182.603552534231,787.6854759996638,10.208605569594566,11.842794834216166,263.04018785741397
그리스,상용,2020,5,2,봄,1,185,6,6.0,14.0,21.0,5.333333333333333,18.0,-71.42857142857143,0,2,2,2020-05-01,184,6.0,14.0,16.0,21.0,5.333333333333333,14.166666666666666,18.0,0.49999999999999994,-0.8660254037844387,0.2727272727272727,0.3157894736842105,136.03301237964237,194.03008488327555,316.55936289910136,1182.603552534231,787.6854759996638,10.208605569594566,10.594265768715731,262.6220648556181
그리스,상용,2020,6,2,여름,1,186,6,6.0,4.0,18.0,6.0,17.0,-66.66666666666666,0,2,3,2020-06-01,185,6.0,4.0,18.0,18.0,6.0,12.166666666666666,17.0,1.2246467991473532e-16,-1.0,0.3157894736842105,0.3333333333333333,136.03301237964237,194.03008488327555,316.55936289910136,1182.603552534231,787.6854759996638,10.208605569594566,9.893907614097088,262.3875201725722
그리스,상용,2020,7,3,여름,1,187,14,6.0,6.0,11.0,8.666666666666666,17.25,27.27272727272727,0,2,3,2020-07-01,186,6.0,6.0,37.0,11.0,8.666666666666666,8.333333333333334,17.25,-0.4999999999999997,-0.8660254037844388,1.1666666666666667,0.7671232876712328,136.03301237964237,194.03008488327555,316.55936289910136,1182.603552534231,787.6854759996638,12.006977363882028,13.337232647442672,264.15321885067783
그리스,상용,2020,8,3,여름,1,188,25,14.0,6.0,36.0,15.0,16.333333333333332,-30.55555555555556,0,2,3,2020-08-01,187,14.0,6.0,14.0,36.0,15.0,10.166666666666666,16.333333333333332,-0.8660254037844385,-0.5000000000000004,0.6756756756756757,1.4423076923076925,136.03301237964237,194.03008488327555,316.55936289910136,1182.603552534231,787.6854759996638,40.19406952232521,18.758431388045512,275.5697245775162
그리스,상용,2020,9,3,가을,1,189,10,25.0,6.0,29.0,16.333333333333332,14.75,-65.51724137931035,0,2,0,2020-09-01,188,25.0,6.0,4.0,29.0,16.333333333333332,11.166666666666666,14.75,-1.0,-1.8369701987210297e-16,0.3333333333333333,0.6349206349206349,136.03301237964237,194.03008488327555,316.55936289910136,1182.603552534231,787.6854759996638,10.208605569594566,12.666947381836234,263.3161903524064
그리스,상용,2020,10,4,가을,1,190,16,10.0,14.0,21.0,17.0,14.333333333333334,-23.809523809523807,0,2,0,2020-10-01,189,10.0,14.0,6.0,21.0,17.0,12.833333333333334,14.333333333333334,-0.8660254037844386,0.5000000000000001,0.7272727272727273,1.0434782608695652,136.03301237964237,194.03008488327555,316.55936289910136,1182.603552534231,787.6854759996638,30.368382577155472,14.113112805330408,270.66725177655843
그리스,상용,2020,11,4,가을,1,191,5,16.0,25.0,16.0,10.333333333333334,13.416666666666666,-68.75,0,2,0,2020-11-01,190,16.0,25.0,6.0,16.0,10.333333333333334,12.666666666666666,13.416666666666666,-0.5000000000000004,0.8660254037844384,0.29411764705882354,0.3468208092485549,136.03301237964237,194.03008488327555,316.55936289910136,1182.603552534231,787.6854759996638,10.567382853165736,9.596315405102748,262.4100642194394
그리스,상용,2020,12,4,겨울,1,192,11,5.0,10.0,18.0,10.666666666666666,12.833333333333334,-38.88888888888889,0,2,1,2020-12-01,191,5.0,10.0,6.0,18.0,10.666666666666666,13.5,12.833333333333334,-2.4492935982947064e-16,1.0,0.5789473684210527,0.7951807228915663,136.03301237964237,194.03008488327555,316.55936289910136,1182.603552534231,787.6854759996638,14.624759999796687,9.911507024402914,263.8976288867796
그리스,상용,2021,1,1,겨울,1,193,14,11.0,16.0,37.0,10.0,10.916666666666666,-62.16216216216216,0,2,1,2021-01-01,192,11.0,16.0,14.0,37.0,10.0,13.5,10.916666666666666,0.49999999999999994,0.8660254037844387,0.3684210526315789,1.1748251748251748,136.03301237964237,194.03008488327555,316.55936289910136,1182.603552534231,787.6854759996638,37.680801656836394,15.673275057054633,273.680468551022
그리스,상용,2021,2,1,겨울,1,194,11,14.0,5.0,14.0,12.0,10.666666666666666,-21.428571428571427,0,2,1,2021-02-01,193,14.0,5.0,25.0,14.0,12.0,11.166666666666666,10.666666666666666,0.8660254037844386,0.5000000000000001,0.7333333333333333,0.942857142857143,136.03301237964237,194.03008488327555,316.55936289910136,1182.603552534231,787.6854759996638,21.068121034800786,13.151198601096132,267.1772919531167
그리스,상용,2021,3,1,봄,1,195,14,11.0,11.0,4.0,13.0,11.5,250.0,0,2,2,2021-03-01,194,11.0,11.0,10.0,4.0,13.0,11.833333333333334,11.5,1.0,6.123233995736766e-17,2.8,1.12,136.03301237964237,194.03008488327555,316.55936289910136,1182.603552534231,787.6854759996638,35.749458515493224,12.954248025146496,272.1120396038029
그리스,상용,2021,4,2,봄,1,196,8,14.0,14.0,6.0,11.0,11.666666666666666,33.33333333333333,0,2,2,2021-04-01,195,14.0,14.0,16.0,6.0,11.0,10.5,11.666666666666666,0.8660254037844387,-0.4999999999999998,1.1428571428571428,0.6315789473684211,136.03301237964237,194.03008488327555,316.55936289910136,1182.603552534231,787.6854759996638,9.814267606703499,11.193014058473466,262.6882631650988
그리스,상용,2021,5,2,봄,1,197,12,8.0,11.0,6.0,11.333333333333334,12.166666666666666,100.0,0,2,2,2021-05-01,196,8.0,11.0,5.0,6.0,11.333333333333334,11.666666666666666,12.166666666666666,0.49999999999999994,-0.8660254037844387,1.7142857142857142,0.9113924050632912,136.03301237964237,194.03008488327555,316.55936289910136,1182.603552534231,787.6854759996638,18.90172412696734,11.266355243722908,265.8081616725797
