국가,목적,연월,예측입국자수,r2,mape,confidence
대양주,관광,2025-12,25474,0.984,1.22,98.8
대양주,관광,2026-01,18199,0.984,1.22,98.8
대양주,관광,2026-02,10820,0.984,1.22,98.8
대양주,관광,2026-03,24452,0.984,1.22,98.8
대양주,관광,2026-04,28367,0.984,1.22,98.8
대양주,관광,2026-05,21336,0.984,1.22,98.8
대양주,관광,2026-06,20456,0.984,1.22,98.8
대양주,관광,2026-07,16917,0.984,1.22,98.8
대양주,관광,2026-08,15436,0.984,1.22,98.8
대양주,관광,2026-09,23634,0.984,1.22,98.8
대양주,관광,2026-10,29054,0.984,1.22,98.8
대양주,관광,2026-11,22353,0.984,1.22,98.8
대양주,관광,2026-12,25511,0.984,1.22,98.8
대양주,상용,2025-06,56,0.988,5.19,94.8
대양주,상용,2025-07,62,0.988,5.19,94.8
대양주,상용,2025-08,51,0.988,5.19,94.8
대양주,상용,2025-09,72,0.988,5.19,94.8
대양주,상용,2025-10,54,0.988,5.19,94.8
대양주,상용,2025-11,46,0.988,5.19,94.8
대양주,상용,2025-12,38,0.988,5.19,94.8
대양주,상용,2026-01,62,0.988,5.19,94.8
대양주,상용,2026-02,59,0.988,5.19,94.8
대양주,상용,2026-03,57,0.988,5.19,94.8
대양주,상용,2026-04,67,0.988,5.19,94.8
대양주,상용,2026-05,47,0.988,5.19,94.8
대양주,상용,2026-06,62,0.988,5.19,94.8
대양주,상용,2026-07,56,0.988,5.19,94.8
대양주,상용,2026-08,54,0.988,5.19,94.8
대양주,상용,2026-09,71,0.988,5.19,94.8
대양주,상용,2026-10,52,0.988,5.19,94.8
대양주,상용,2026-11,45,0.988,5.19,94.8
대양주,상용,2026-12,38,0.988,5.19,94.8
대양주,유학연수,2025-06,25,0.9984,2.34,97.7
대양주,유학연수,2025-07,35,0.9984,2.34,97.7
대양주,유학연수,2025-08,134,0.9984,2.34,97.7
대양주,유학연수,2025-09,19,0.9984,2.34,97.7
대양주,유학연수,2025-10,16,0.9984,2.34,97.7
대양주,유학연수,2025-11,44,0.9984,2.34,97.7
대양주,유학연수,2025-12,45,0.9984,2.34,97.7
대양주,유학연수,2026-01,34,0.9984,2.34,97.7
대양주,유학연수,2026-02,109,0.9984,2.34,97.7
대양주,유학연수,2026-03,13,0.9984,2.34,97.7
대양주,유학연수,2026-04,18,0.9984,2.34,97.7
대양주,유학연수,2026-05,32,0.9984,2.34,97.7
대양주,유학연수,2026-06,24,0.9984,2.34,97.7
대양주,유학연수,2026-07,35,0.9984,2.34,97.7
대양주,유학연수,2026-08,135,0.9984,2.34,97.7
대양주,유학연수,2026-09,18,0.9984,2.34,97.7
대양주,유학연수,2026-10,16,0.9984,2.34,97.7
대양주,유학연수,2026-11,44,0.9984,2.34,97.7
대양주,유학연수,2026-12,45,0.9984,2.34,97.7
덴마크,공용,2025-06,3,0.9485,17.96,82.0
덴마크,공용,2025-07,0,0.9485,17.96,82.0
덴마크,공용,2025-08,7,0.9485,17.96,82.0
덴마크,공용,2025-09,0,0.9485,17.96,82.0
덴마크,공용,2025-10,4,0.9485,17.96,82.0
덴마크,공용,2025-11,3,0.9485,17.96,82.0
덴마크,공용,2025-12,4,0.9485,17.96,82.0
덴마크,공용,2026-01,3,0.9485,17.96,82.0
덴마크,공용,2026-02,0,0.9485,17.96,82.0
덴마크,공용,2026-03,1,0.9485,17.96,82.0
덴마크,공용,2026-04,0,0.9485,17.96,82.0
덴마크,공용,2026-05,2,0.9485,17.96,82.0
덴마크,공용,2026-06,2,0.9485,17.96,82.0
덴마크,공용,2026-07,0,0.9485,17.96,82.0
덴마크,공용,2026-08,7,0.9485,17.96,82.0
덴마크,공용,2026-09,0,0.9485,17.96,82.0
덴마크,공용,2026-10,4,0.9485,17.96,82.0
덴마크,공용,2026-11,3,0.9485,17.96,82.0
덴마크,공용,2026-12,3,0.9485,17.96,82.0
덴마크,관광,2025-06,871,0.9826,1.49,98.5
덴마크,관광,2025-07,1549,0.9826,1.49,98.5
덴마크,관광,2025-08,993,0.9826,1.49,98.5
덴마크,관광,2025-09,1336,0.9826,1.49,98.5
덴마크,관광,2025-10,1894,0.9826,1.49,98.5
덴마크,관광,2025-11,1093,0.9826,1.49,98.5
덴마크,관광,2025-12,645,0.9826,1.49,98.5
덴마크,관광,2026-01,571,0.9826,1.49,98.5
덴마크,관광,2026-02,447,0.9826,1.49,98.5
덴마크,관광,2026-03,1563,0.9826,1.49,98.5
덴마크,관광,2026-04,1417,0.9826,1.49,98.5
덴마크,관광,2026-05,1214,0.9826,1.49,98.5
덴마크,관광,2026-06,867,0.9826,1.49,98.5
덴마크,관광,2026-07,1531,0.9826,1.49,98.5
덴마크,관광,2026-08,1003,0.9826,1.49,98.5
덴마크,관광,2026-09,1330,0.9826,1.49,98.5
덴마크,관광,2026-10,1868,0.9826,1.49,98.5
덴마크,관광,2026-11,1101,0.9826,1.49,98.5
덴마크,관광,2026-12,641,0.9826,1.49,98.5
덴마크,상용,2025-06,19,0.9859,6.6,93.4
덴마크,상용,2025-07,14,0.9859,6.6,93.4
덴마크,상용,2025-08,26,0.9859,6.6,93.4
덴마크,상용,2025-09,27,0.9859,6.6,93.4
덴마크,상용,2025-10,31,0.9859,6.6,93.4
덴마크,상용,2025-11,29,0.9859,6.6,93.4
덴마크,상용,2025-12,23,0.9859,6.6,93.4
덴마크,상용,2026-01,21,0.9859,6.6,93.4
덴마크,상용,2026-02,16,0.9859,6.6,93.4
덴마크,상용,2026-03,21,0.9859,6.6,93.4
덴마크,상용,2026-04,12,0.9859,6.6,93.4
덴마크,상용,2026-05,17,0.9859,6.6,93.4
덴마크,상용,2026-06,19,0.9859,6.6,93.4
덴마크,상용,2026-07,14,0.9859,6.6,93.4
덴마크,상용,2026-08,28,0.9859,6.6,93.4
덴마크,상용,2026-09,27,0.9859,6.6,93.4
덴마크,상용,2026-10,31,0.9859,6.6,93.4
덴마크,상용,2026-11,30,0.9859,6.6,93.4
덴마크,상용,2026-12,21,0.9859,6.6,93.4
덴마크,유학연수,2025-06,17,0.9987,2.96,97.0
덴마크,유학연수,2025-07,22,0.9987,2.96,97.0
덴마크,유학연수,2025-08,159,0.9987,2.96,97.0
덴마크,유학연수,2025-09,11,0.9987,2.96,97.0
덴마크,유학연수,2025-10,13,0.9987,2.96,97.0
덴마크,유학연수,2025-11,50,0.9987,2.96,97.0
덴마크,유학연수,2025-12,33,0.9987,2.96,97.0
덴마크,유학연수,2026-01,29,0.9987,2.96,97.0
덴마크,유학연수,2026-02,63,0.9987,2.96,97.0
덴마크,유학연수,2026-03,5,0.9987,2.96,97.0
덴마크,유학연수,2026-04,5,0.9987,2.96,97.0
덴마크,유학연수,2026-05,20,0.9987,2.96,97.0
덴마크,유학연수,2026-06,17,0.9987,2.96,97.0
덴마크,유학연수,2026-07,22,0.9987,2.96,97.0
덴마크,유학연수,2026-08,159,0.9987,2.96,97.0
덴마크,유학연수,2026-09,10,0.9987,2.96,97.0
덴마크,유학연수,2026-10,13,0.9987,2.96,97.0
덴마크,유학연수,2026-11,50,0.9987,2.96,97.0
덴마크,유학연수,2026-12,33,0.9987,2.96,97.0
독일,공용,2025-06,21,0.9455,8.75,91.3
독일,공용,2025-07,25,0.9455,8.75,91.3
독일,공용,2025-08,28,0.9455,8.75,91.3
독일,공용,2025-09,22,0.9455,8.75,91.3
독일,공용,2025-10,12,0.9455,8.75,91.3
독일,공용,2025-11,35,0.9455,8.75,91.3
독일,공용,2025-12,21,0.9455,8.75,91.3
독일,공용,2026-01,28,0.9455,8.75,91.3
독일,공용,2026-02,12,0.9455,8.75,91.3
독일,공용,2026-03,15,0.9455,8.75,91.3
독일,공용,2026-04,21,0.9455,8.75,91.3
독일,공용,2026-05,17,0.9455,8.75,91.3
독일,공용,2026-06,21,0.9455,8.75,91.3
독일,공용,2026-07,25,0.9455,8.75,91.3
독일,공용,2026-08,27,0.9455,8.75,91.3
독일,공용,2026-09,23,0.9455,8.75,91.3
독일,공용,2026-10,12,0.9455,8.75,91.3
독일,공용,2026-11,35,0.9455,8.75,91.3
독일,공용,2026-12,21,0.9455,8.75,91.3
독일,관광,2025-06,8018,0.9835,1.02,99.0
독일,관광,2025-07,8897,0.9835,1.02,99.0
독일,관광,2025-08,11187,0.9835,1.02,99.0
독일,관광,2025-09,15043,0.9835,1.02,99.0
독일,관광,2025-10,16111,0.9835,1.02,99.0
독일,관광,2025-11,8492,0.9835,1.02,99.0
독일,관광,2025-12,7103,0.9835,1.02,99.0
독일,관광,2026-01,4566,0.9835,1.02,99.0
독일,관광,2026-02,5046,0.9835,1.02,99.0
독일,관광,2026-03,16640,0.9835,1.02,99.0
독일,관광,2026-04,19116,0.9835,1.02,99.0
독일,관광,2026-05,13016,0.9835,1.02,99.0
독일,관광,2026-06,7869,0.9835,1.02,99.0
독일,관광,2026-07,8871,0.9835,1.02,99.0
독일,관광,2026-08,11362,0.9835,1.02,99.0
독일,관광,2026-09,15062,0.9835,1.02,99.0
독일,관광,2026-10,16030,0.9835,1.02,99.0
독일,관광,2026-11,8584,0.9835,1.02,99.0
독일,관광,2026-12,7116,0.9835,1.02,99.0
독일,상용,2025-06,154,0.977,3.6,96.4
독일,상용,2025-07,150,0.977,3.6,96.4
독일,상용,2025-08,170,0.977,3.6,96.4
독일,상용,2025-09,144,0.977,3.6,96.4
독일,상용,2025-10,137,0.977,3.6,96.4
독일,상용,2025-11,179,0.977,3.6,96.4
독일,상용,2025-12,120,0.977,3.6,96.4
독일,상용,2026-01,213,0.977,3.6,96.4
독일,상용,2026-02,132,0.977,3.6,96.4
독일,상용,2026-03,120,0.977,3.6,96.4
독일,상용,2026-04,185,0.977,3.6,96.4
독일,상용,2026-05,162,0.977,3.6,96.4
독일,상용,2026-06,155,0.977,3.6,96.4
독일,상용,2026-07,154,0.977,3.6,96.4
독일,상용,2026-08,173,0.977,3.6,96.4
독일,상용,2026-09,139,0.977,3.6,96.4
독일,상용,2026-10,135,0.977,3.6,96.4
독일,상용,2026-11,177,0.977,3.6,96.4
독일,상용,2026-12,121,0.977,3.6,96.4
독일,유학연수,2025-06,221,0.9992,2.42,97.6
독일,유학연수,2025-07,258,0.9992,2.42,97.6
독일,유학연수,2025-08,1349,0.9992,2.42,97.6
독일,유학연수,2025-09,125,0.9992,2.42,97.6
독일,유학연수,2025-10,113,0.9992,2.42,97.6
독일,유학연수,2025-11,429,0.9992,2.42,97.6
독일,유학연수,2025-12,355,0.9992,2.42,97.6
독일,유학연수,2026-01,289,0.9992,2.42,97.6
독일,유학연수,2026-02,863,0.9992,2.42,97.6
독일,유학연수,2026-03,129,0.9992,2.42,97.6
독일,유학연수,2026-04,139,0.9992,2.42,97.6
독일,유학연수,2026-05,308,0.9992,2.42,97.6
독일,유학연수,2026-06,221,0.9992,2.42,97.6
독일,유학연수,2026-07,258,0.9992,2.42,97.6
독일,유학연수,2026-08,1349,0.9992,2.42,97.6
독일,유학연수,2026-09,125,0.9992,2.42,97.6
독일,유학연수,2026-10,113,0.9992,2.42,97.6
독일,유학연수,2026-11,430,0.9992,2.42,97.6
독일,유학연수,2026-12,355,0.9992,2.42,97.6
루마니아,공용,2025-06,5,0.8564,21.2,78.8
루마니아,공용,2025-07,2,0.8564,21.2,78.8
루마니아,공용,2025-08,1,0.8564,21.2,78.8
루마니아,공용,2025-09,52,0.8564,21.2,78.8
루마니아,공용,2025-10,2,0.8564,21.2,78.8
루마니아,공용,2025-11,17,0.8564,21.2,78.8
루마니아,공용,2025-12,6,0.8564,21.2,78.8
루마니아,공용,2026-01,2,0.8564,21.2,78.8
루마니아,공용,2026-02,1,0.8564,21.2,78.8
루마니아,공용,2026-03,8,0.8564,21.2,78.8
루마니아,공용,2026-04,45,0.8564,21.2,78.8
루마니아,공용,2026-05,9,0.8564,21.2,78.8
루마니아,공용,2026-06,6,0.8564,21.2,78.8
루마니아,공용,2026-07,2,0.8564,21.2,78.8
루마니아,공용,2026-08,1,0.8564,21.2,78.8
루마니아,공용,2026-09,48,0.8564,21.2,78.8
루마니아,공용,2026-10,2,0.8564,21.2,78.8
루마니아,공용,2026-11,18,0.8564,21.2,78.8
루마니아,공용,2026-12,6,0.8564,21.2,78.8
루마니아,관광,2025-06,684,0.9755,1.46,98.5
루마니아,관광,2025-07,750,0.9755,1.46,98.5
루마니아,관광,2025-08,878,0.9755,1.46,98.5
루마니아,관광,2025-09,1130,0.9755,1.46,98.5
루마니아,관광,2025-10,1432,0.9755,1.46,98.5
루마니아,관광,2025-11,681,0.9755,1.46,98.5
루마니아,관광,2025-12,326,0.9755,1.46,98.5
루마니아,관광,2026-01,362,0.9755,1.46,98.5
루마니아,관광,2026-02,355,0.9755,1.46,98.5
루마니아,관광,2026-03,1182,0.9755,1.46,98.5
루마니아,관광,2026-04,1503,0.9755,1.46,98.5
루마니아,관광,2026-05,1061,0.9755,1.46,98.5
루마니아,관광,2026-06,677,0.9755,1.46,98.5
루마니아,관광,2026-07,744,0.9755,1.46,98.5
루마니아,관광,2026-08,893,0.9755,1.46,98.5
루마니아,관광,2026-09,1129,0.9755,1.46,98.5
루마니아,관광,2026-10,1429,0.9755,1.46,98.5
루마니아,관광,2026-11,684,0.9755,1.46,98.5
루마니아,관광,2026-12,326,0.9755,1.46,98.5
루마니아,상용,2025-06,6,0.9276,12.28,87.7
루마니아,상용,2025-07,5,0.9276,12.28,87.7
루마니아,상용,2025-08,6,0.9276,12.28,87.7
루마니아,상용,2025-09,9,0.9276,12.28,87.7
루마니아,상용,2025-10,13,0.9276,12.28,87.7
루마니아,상용,2025-11,6,0.9276,12.28,87.7
루마니아,상용,2025-12,7,0.9276,12.28,87.7
루마니아,상용,2026-01,10,0.9276,12.28,87.7
루마니아,상용,2026-02,13,0.9276,12.28,87.7
루마니아,상용,2026-03,9,0.9276,12.28,87.7
루마니아,상용,2026-04,10,0.9276,12.28,87.7
루마니아,상용,2026-05,14,0.9276,12.28,87.7
루마니아,상용,2026-06,6,0.9276,12.28,87.7
루마니아,상용,2026-07,4,0.9276,12.28,87.7
루마니아,상용,2026-08,7,0.9276,12.28,87.7
루마니아,상용,2026-09,9,0.9276,12.28,87.7
루마니아,상용,2026-10,11,0.9276,12.28,87.7
루마니아,상용,2026-11,8,0.9276,12.28,87.7
루마니아,상용,2026-12,6,0.9276,12.28,87.7
루마니아,유학연수,2025-06,4,0.9792,4.52,95.5
루마니아,유학연수,2025-07,9,0.9792,4.52,95.5
루마니아,유학연수,2025-08,46,0.9792,4.52,95.5
루마니아,유학연수,2025-09,8,0.9792,4.52,95.5
루마니아,유학연수,2025-10,5,0.9792,4.52,95.5
루마니아,유학연수,2025-11,5,0.9792,4.52,95.5
루마니아,유학연수,2025-12,3,0.9792,4.52,95.5
루마니아,유학연수,2026-01,11,0.9792,4.52,95.5
루마니아,유학연수,2026-02,30,0.9792,4.52,95.5
루마니아,유학연수,2026-03,2,0.9792,4.52,95.5
루마니아,유학연수,2026-04,2,0.9792,4.52,95.5
루마니아,유학연수,2026-05,5,0.9792,4.52,95.5
루마니아,유학연수,2026-06,4,0.9792,4.52,95.5
루마니아,유학연수,2026-07,10,0.9792,4.52,95.5
루마니아,유학연수,2026-08,46,0.9792,4.52,95.5
루마니아,유학연수,2026-09,9,0.9792,4.52,95.5
루마니아,유학연수,2026-10,5,0.9792,4.52,95.5
루마니아,유학연수,2026-11,5,0.9792,4.52,95.5
루마니아,유학연수,2026-12,3,0.9792,4.52,95.5
말레이시아,공용,2025-06,9,0.8993,15.8,84.2
말레이시아,공용,2025-07,15,0.8993,15.8,84.2
말레이시아,공용,2025-08,13,0.8993,15.8,84.2
말레이시아,공용,2025-09,21,0.8993,15.8,84.2
말레이시아,공용,2025-10,15,0.8993,15.8,84.2
말레이시아,공용,2025-11,26,0.8993,15.8,84.2
말레이시아,공용,2025-12,24,0.8993,15.8,84.2
말레이시아,공용,2026-01,12,0.8993,15.8,84.2
말레이시아,공용,2026-02,10,0.8993,15.8,84.2
말레이시아,공용,2026-03,3,0.8993,15.8,84.2
말레이시아,공용,2026-04,10,0.8993,15.8,84.2
말레이시아,공용,2026-05,12,0.8993,15.8,84.2
말레이시아,공용,2026-06,9,0.8993,15.8,84.2
말레이시아,공용,2026-07,14,0.8993,15.8,84.2
말레이시아,공용,2026-08,12,0.8993,15.8,84.2
말레이시아,공용,2026-09,21,0.8993,15.8,84.2
말레이시아,공용,2026-10,14,0.8993,15.8,84.2
말레이시아,공용,2026-11,26,0.8993,15.8,84.2
말레이시아,공용,2026-12,25,0.8993,15.8,84.2
말레이시아,관광,2025-06,13601,0.9961,1.51,98.5
말레이시아,관광,2025-07,9438,0.9961,1.51,98.5
말레이시아,관광,2025-08,9841,0.9961,1.51,98.5
말레이시아,관광,2025-09,26671,0.9961,1.51,98.5
말레이시아,관광,2025-10,33723,0.9961,1.51,98.5
말레이시아,관광,2025-11,27959,0.9961,1.51,98.5
말레이시아,관광,2025-12,29788,0.9961,1.51,98.5
말레이시아,관광,2026-01,14471,0.9961,1.51,98.5
말레이시아,관광,2026-02,26782,0.9961,1.51,98.5
말레이시아,관광,2026-03,23182,0.9961,1.51,98.5
말레이시아,관광,2026-04,29439,0.9961,1.51,98.5
말레이시아,관광,2026-05,24434,0.9961,1.51,98.5
말레이시아,관광,2026-06,13520,0.9961,1.51,98.5
말레이시아,관광,2026-07,9490,0.9961,1.51,98.5
말레이시아,관광,2026-08,9640,0.9961,1.51,98.5
말레이시아,관광,2026-09,26617,0.9961,1.51,98.5
말레이시아,관광,2026-10,33965,0.9961,1.51,98.5
말레이시아,관광,2026-11,27767,0.9961,1.51,98.5
말레이시아,관광,2026-12,29848,0.9961,1.51,98.5
말레이시아,상용,2025-06,133,0.9761,7.32,92.7
말레이시아,상용,2025-07,91,0.9761,7.32,92.7
말레이시아,상용,2025-08,96,0.9761,7.32,92.7
말레이시아,상용,2025-09,123,0.9761,7.32,92.7
말레이시아,상용,2025-10,111,0.9761,7.32,92.7
말레이시아,상용,2025-11,101,0.9761,7.32,92.7
말레이시아,상용,2025-12,98,0.9761,7.32,92.7
말레이시아,상용,2026-01,85,0.9761,7.32,92.7
말레이시아,상용,2026-02,85,0.9761,7.32,92.7
말레이시아,상용,2026-03,83,0.9761,7.32,92.7
말레이시아,상용,2026-04,114,0.9761,7.32,92.7
말레이시아,상용,2026-05,110,0.9761,7.32,92.7
말레이시아,상용,2026-06,119,0.9761,7.32,92.7
말레이시아,상용,2026-07,94,0.9761,7.32,92.7
말레이시아,상용,2026-08,96,0.9761,7.32,92.7
말레이시아,상용,2026-09,129,0.9761,7.32,92.7
말레이시아,상용,2026-10,107,0.9761,7.32,92.7
말레이시아,상용,2026-11,112,0.9761,7.32,92.7
말레이시아,상용,2026-12,95,0.9761,7.32,92.7
말레이시아,유학연수,2025-06,78,0.9974,2.43,97.6
말레이시아,유학연수,2025-07,127,0.9974,2.43,97.6
말레이시아,유학연수,2025-08,738,0.9974,2.43,97.6
말레이시아,유학연수,2025-09,227,0.9974,2.43,97.6
말레이시아,유학연수,2025-10,43,0.9974,2.43,97.6
말레이시아,유학연수,2025-11,87,0.9974,2.43,97.6
말레이시아,유학연수,2025-12,98,0.9974,2.43,97.6
말레이시아,유학연수,2026-01,151,0.9974,2.43,97.6
말레이시아,유학연수,2026-02,552,0.9974,2.43,97.6
말레이시아,유학연수,2026-03,176,0.9974,2.43,97.6
말레이시아,유학연수,2026-04,36,0.9974,2.43,97.6
말레이시아,유학연수,2026-05,58,0.9974,2.43,97.6
말레이시아,유학연수,2026-06,78,0.9974,2.43,97.6
말레이시아,유학연수,2026-07,127,0.9974,2.43,97.6
말레이시아,유학연수,2026-08,738,0.9974,2.43,97.6
말레이시아,유학연수,2026-09,227,0.9974,2.43,97.6
말레이시아,유학연수,2026-10,43,0.9974,2.43,97.6
말레이시아,유학연수,2026-11,88,0.9974,2.43,97.6
말레이시아,유학연수,2026-12,97,0.9974,2.43,97.6
멕시코,공용,2025-06,8,0.8982,19.91,80.1
멕시코,공용,2025-07,3,0.8982,19.91,80.1
멕시코,공용,2025-08,3,0.8982,19.91,80.1
멕시코,공용,2025-09,9,0.8982,19.91,80.1
멕시코,공용,2025-10,8,0.8982,19.91,80.1
멕시코,공용,2025-11,10,0.8982,19.91,80.1
멕시코,공용,2025-12,7,0.8982,19.91,80.1
멕시코,공용,2026-01,4,0.8982,19.91,80.1
멕시코,공용,2026-02,0,0.8982,19.91,80.1
멕시코,공용,2026-03,10,0.8982,19.91,80.1
멕시코,공용,2026-04,13,0.8982,19.91,80.1
멕시코,공용,2026-05,11,0.8982,19.91,80.1
멕시코,공용,2026-06,7,0.8982,19.91,80.1
멕시코,공용,2026-07,3,0.8982,19.91,80.1
멕시코,공용,2026-08,3,0.8982,19.91,80.1
멕시코,공용,2026-09,9,0.8982,19.91,80.1
멕시코,공용,2026-10,7,0.8982,19.91,80.1
멕시코,공용,2026-11,11,0.8982,19.91,80.1
멕시코,공용,2026-12,7,0.8982,19.91,80.1
멕시코,관광,2025-06,2206,0.8074,2.6,97.4
멕시코,관광,2025-07,3655,0.8074,2.6,97.4
멕시코,관광,2025-08,7039,0.8074,2.6,97.4
멕시코,관광,2025-09,7454,0.8074,2.6,97.4
멕시코,관광,2025-10,9579,0.8074,2.6,97.4
멕시코,관광,2025-11,7106,0.8074,2.6,97.4
멕시코,관광,2025-12,2287,0.8074,2.6,97.4
멕시코,관광,2026-01,954,0.8074,2.6,97.4
멕시코,관광,2026-02,936,0.8074,2.6,97.4
멕시코,관광,2026-03,2747,0.8074,2.6,97.4
멕시코,관광,2026-04,2582,0.8074,2.6,97.4
멕시코,관광,2026-05,2068,0.8074,2.6,97.4
멕시코,관광,2026-06,2190,0.8074,2.6,97.4
멕시코,관광,2026-07,3658,0.8074,2.6,97.4
멕시코,관광,2026-08,7161,0.8074,2.6,97.4
멕시코,관광,2026-09,7433,0.8074,2.6,97.4
멕시코,관광,2026-10,9503,0.8074,2.6,97.4
멕시코,관광,2026-11,7241,0.8074,2.6,97.4
멕시코,관광,2026-12,2271,0.8074,2.6,97.4
멕시코,상용,2025-06,4,0.9369,16.13,83.9
멕시코,상용,2025-07,4,0.9369,16.13,83.9
멕시코,상용,2025-08,5,0.9369,16.13,83.9
멕시코,상용,2025-09,7,0.9369,16.13,83.9
멕시코,상용,2025-10,4,0.9369,16.13,83.9
멕시코,상용,2025-11,3,0.9369,16.13,83.9
멕시코,상용,2025-12,1,0.9369,16.13,83.9
멕시코,상용,2026-01,5,0.9369,16.13,83.9
멕시코,상용,2026-02,1,0.9369,16.13,83.9
멕시코,상용,2026-03,6,0.9369,16.13,83.9
멕시코,상용,2026-04,5,0.9369,16.13,83.9
멕시코,상용,2026-05,4,0.9369,16.13,83.9
멕시코,상용,2026-06,5,0.9369,16.13,83.9
멕시코,상용,2026-07,4,0.9369,16.13,83.9
멕시코,상용,2026-08,5,0.9369,16.13,83.9
멕시코,상용,2026-09,7,0.9369,16.13,83.9
멕시코,상용,2026-10,4,0.9369,16.13,83.9
멕시코,상용,2026-11,3,0.9369,16.13,83.9
멕시코,상용,2026-12,1,0.9369,16.13,83.9
멕시코,유학연수,2025-06,65,0.9968,3.3,96.7
멕시코,유학연수,2025-07,45,0.9968,3.3,96.7
멕시코,유학연수,2025-08,295,0.9968,3.3,96.7
멕시코,유학연수,2025-09,47,0.9968,3.3,96.7
멕시코,유학연수,2025-10,13,0.9968,3.3,96.7
멕시코,유학연수,2025-11,40,0.9968,3.3,96.7
멕시코,유학연수,2025-12,55,0.9968,3.3,96.7
멕시코,유학연수,2026-01,69,0.9968,3.3,96.7
멕시코,유학연수,2026-02,200,0.9968,3.3,96.7
멕시코,유학연수,2026-03,23,0.9968,3.3,96.7
멕시코,유학연수,2026-04,13,0.9968,3.3,96.7
멕시코,유학연수,2026-05,46,0.9968,3.3,96.7
멕시코,유학연수,2026-06,64,0.9968,3.3,96.7
멕시코,유학연수,2026-07,45,0.9968,3.3,96.7
멕시코,유학연수,2026-08,296,0.9968,3.3,96.7
멕시코,유학연수,2026-09,46,0.9968,3.3,96.7
멕시코,유학연수,2026-10,13,0.9968,3.3,96.7
멕시코,유학연수,2026-11,40,0.9968,3.3,96.7
멕시코,유학연수,2026-12,55,0.9968,3.3,96.7
몽골,공용,2025-06,189,0.9925,8.63,91.4
몽골,공용,2025-07,175,0.9925,8.63,91.4
몽골,공용,2025-08,177,0.9925,8.63,91.4
몽골,공용,2025-09,278,0.9925,8.63,91.4
몽골,공용,2025-10,310,0.9925,8.63,91.4
몽골,공용,2025-11,339,0.9925,8.63,91.4
몽골,공용,2025-12,287,0.9925,8.63,91.4
몽골,공용,2026-01,225,0.9925,8.63,91.4
몽골,공용,2026-02,162,0.9925,8.63,91.4
몽골,공용,2026-03,289,0.9925,8.63,91.4
몽골,공용,2026-04,272,0.9925,8.63,91.4
몽골,공용,2026-05,254,0.9925,8.63,91.4
몽골,공용,2026-06,194,0.9925,8.63,91.4
몽골,공용,2026-07,179,0.9925,8.63,91.4
몽골,공용,2026-08,177,0.9925,8.63,91.4
몽골,공용,2026-09,263,0.9925,8.63,91.4
몽골,공용,2026-10,304,0.9925,8.63,91.4
몽골,공용,2026-11,332,0.9925,8.63,91.4
몽골,공용,2026-12,283,0.9925,8.63,91.4
몽골,관광,2025-06,10583,0.9874,1.41,98.6
